Date	Time	S1 [°]	S2 [°]	L1 contact [mm]	L2 contact [mm]	L3 contact [mm]	L4 contact [mm]	Loading1 [N]	Loading2 [N]	Loading3 [N]	Loading4 [N]
14.05.2019	10:11:05.9	18.54	0.23	0.52	0.52	0.52	0.52	0.33	0.25	0.29	0.28
14.05.2019	10:11:06.0	16.30	0.23	0.57	0.57	0.57	0.57	0.60	0.62	0.70	0.66
14.05.2019	10:11:06.1	13.80	0.23	0.63	0.63	0.63	0.63	0.93	0.87	1.14	1.03
14.05.2019	10:11:06.2	11.08	0.23	0.68	0.68	0.68	0.68	1.18	1.06	1.28	1.55
14.05.2019	10:11:06.3	8.18	0.23	0.70	0.70	0.70	0.70	1.22	1.03	1.38	1.26
14.05.2019	10:11:06.4	5.17	0.23	0.68	0.68	0.68	0.68	1.28	0.91	1.02	1.22
14.05.2019	10:11:06.5	2.06	0.23	0.63	0.63	0.63	0.63	0.82	0.54	0.54	0.71
14.05.2019	10:11:06.6	-1.09	0.23	0.57	0.57	0.57	0.57	0.53	0.23	0.30	0.34
14.05.2019	10:11:06.7	-4.22	0.23	0.52	0.52	0.52	0.52	0.36	0.16	0.27	0.27
14.05.2019	10:11:06.8	-7.28	0.23	0.50	0.50	0.50	0.50	0.21	0.13	0.29	0.27
14.05.2019	10:11:06.9	-10.22	0.23	0.52	0.52	0.52	0.52	0.27	0.46	0.43	0.32
14.05.2019	10:11:07.0	-13.00	0.23	0.57	0.57	0.57	0.57	0.65	0.41	0.75	0.62
14.05.2019	10:11:07.1	-15.56	0.23	0.63	0.63	0.63	0.63	0.90	0.84	1.20	1.03
14.05.2019	10:11:07.2	-17.89	0.23	0.68	0.68	0.68	0.68	1.08	1.07	1.54	1.41
14.05.2019	10:11:07.3	-19.93	0.23	0.70	0.70	0.70	0.70	1.36	1.22	1.32	1.53
14.05.2019	10:11:07.4	-21.67	0.23	0.68	0.68	0.68	0.68	1.26	1.04	1.12	1.35
14.05.2019	10:11:07.5	-23.05	0.23	0.63	0.63	0.63	0.63	0.83	0.71	0.67	0.77
14.05.2019	10:11:07.6	-24.09	0.23	0.57	0.57	0.57	0.57	0.49	0.21	0.35	0.34
14.05.2019	10:11:07.7	-24.75	0.23	0.52	0.52	0.52	0.52	0.47	0.24	0.35	0.26
14.05.2019	10:11:07.8	-25.00	0.23	0.50	0.50	0.50	0.50	0.32	0.11	0.29	0.22
14.05.2019	10:11:07.9	-24.89	0.23	0.52	0.52	0.52	0.52	0.50	0.24	0.43	0.30
14.05.2019	10:11:08.0	-24.37	0.23	0.57	0.57	0.57	0.57	0.48	0.30	0.63	0.56
14.05.2019	10:11:08.1	-23.46	0.23	0.63	0.63	0.63	0.63	0.75	0.67	0.96	0.94
14.05.2019	10:11:08.2	-22.17	0.23	0.68	0.68	0.68	0.68	0.93	0.90	1.20	1.08
14.05.2019	10:11:08.3	-20.54	0.23	0.70	0.70	0.70	0.70	0.90	0.55	1.22	1.22
14.05.2019	10:11:08.4	-18.61	0.23	0.68	0.68	0.68	0.68	0.95	0.83	0.98	0.89
14.05.2019	10:11:08.5	-16.34	0.23	0.63	0.63	0.63	0.63	0.78	0.43	0.60	0.60
14.05.2019	10:11:08.6	-13.84	0.23	0.57	0.57	0.57	0.57	0.34	0.19	0.12	0.33
14.05.2019	10:11:08.7	-11.11	0.23	0.52	0.52	0.52	0.52	0.34	0.03	0.14	0.21
14.05.2019	10:11:08.8	-8.20	0.23	0.50	0.50	0.50	0.50	0.27	0.15	0.37	0.15
14.05.2019	10:11:08.9	-5.19	0.23	0.52	0.52	0.52	0.52	0.39	0.30	0.19	0.24
14.05.2019	10:11:09.0	-2.09	0.23	0.57	0.57	0.57	0.57	0.52	0.39	0.63	0.57
14.05.2019	10:11:09.1	1.04	0.23	0.63	0.63	0.63	0.63	0.47	0.61	0.85	0.80
14.05.2019	10:11:09.2	4.18	0.23	0.68	0.68	0.68	0.68	1.07	0.85	1.20	1.02
14.05.2019	10:11:09.3	7.22	0.23	0.70	0.70	0.70	0.70	1.06	1.02	1.08	1.22
14.05.2019	10:11:09.4	10.17	0.23	0.68	0.68	0.68	0.68	1.04	0.66	1.06	0.96
14.05.2019	10:11:09.5	12.97	0.23	0.63	0.63	0.63	0.63	0.77	0.46	0.30	0.57
14.05.2019	10:11:09.6	15.52	0.23	0.57	0.57	0.57	0.57	0.34	0.11	0.17	0.17
14.05.2019	10:11:09.7	17.86	0.23	0.52	0.52	0.52	0.52	0.28	0.19	0.16	0.11
14.05.2019	10:11:09.8	19.89	0.23	0.50	0.50	0.50	0.50	0.13	0.08	0.17	0.15
14.05.2019	10:11:09.9	21.64	0.23	0.52	0.52	0.52	0.52	0.34	0.18	0.29	0.16
14.05.2019	10:11:10.0	23.03	0.23	0.57	0.57	0.57	0.57	0.59	0.50	0.56	0.56
14.05.2019	10:11:10.1	24.04	0.23	0.63	0.63	0.63	0.63	0.79	0.71	1.00	0.85
14.05.2019	10:11:10.2	24.68	0.23	0.68	0.68	0.68	0.68	1.04	1.07	1.32	1.08
14.05.2019	10:11:10.3	24.95	0.23	0.70	0.70	0.70	0.70	1.06	0.87	1.34	1.15
14.05.2019	10:11:10.4	24.84	0.23	0.68	0.68	0.68	0.68	0.98	0.77	0.79	1.06
14.05.2019	10:11:10.5	24.32	0.23	0.63	0.63	0.63	0.63	0.71	0.21	0.44	0.56
14.05.2019	10:11:10.6	23.41	0.23	0.57	0.57	0.57	0.57	0.48	0.35	0.20	0.28
14.05.2019	10:11:10.7	22.14	0.23	0.52	0.52	0.52	0.52	0.23	0.08	0.23	-0.03
14.05.2019	10:11:10.8	20.50	0.23	0.50	0.50	0.50	0.50	0.20	0.14	0.29	0.14
14.05.2019	10:11:10.9	18.54	0.23	0.52	0.52	0.52	0.52	0.38	0.15	0.44	0.48
14.05.2019	10:11:11.0	16.30	0.23	0.57	0.57	0.57	0.57	0.60	0.31	0.69	0.75
14.05.2019	10:11:11.1	13.79	0.23	0.63	0.63	0.63	0.63	0.74	0.99	1.06	1.07
14.05.2019	10:11:11.2	11.09	0.23	0.68	0.68	0.68	0.68	1.23	1.05	1.30	1.42
14.05.2019	10:11:11.3	8.17	0.23	0.70	0.70	0.70	0.70	1.23	0.96	1.20	1.59
14.05.2019	10:11:11.4	5.16	0.23	0.68	0.68	0.68	0.68	1.14	0.81	1.30	1.13
14.05.2019	10:11:11.5	2.06	0.23	0.63	0.63	0.63	0.63	0.82	0.54	0.65	0.61
14.05.2019	10:11:11.6	-1.10	0.23	0.57	0.57	0.57	0.57	0.58	0.24	0.37	0.34
14.05.2019	10:11:11.7	-4.22	0.23	0.52	0.52	0.52	0.52	0.29	-0.12	0.23	0.18
14.05.2019	10:11:11.8	-7.27	0.23	0.50	0.50	0.50	0.50	0.19	0.24	0.28	0.09
14.05.2019	10:11:11.9	-10.23	0.23	0.52	0.52	0.52	0.52	0.34	0.24	0.19	0.30
14.05.2019	10:11:12.0	-13.01	0.23	0.57	0.57	0.57	0.57	0.59	0.47	0.75	0.76
14.05.2019	10:11:12.1	-15.55	0.23	0.63	0.63	0.63	0.63	1.10	0.83	1.19	1.01
14.05.2019	10:11:12.2	-17.89	0.23	0.68	0.68	0.68	0.68	1.29	1.00	1.50	1.40
14.05.2019	10:11:12.3	-19.93	0.23	0.70	0.70	0.70	0.70	1.34	1.02	1.51	1.51
14.05.2019	10:11:12.4	-21.67	0.23	0.68	0.68	0.68	0.68	1.28	0.86	1.08	1.14
14.05.2019	10:11:12.5	-23.05	0.23	0.63	0.63	0.63	0.63	0.87	0.46	0.70	0.74
14.05.2019	10:11:12.6	-24.09	0.23	0.57	0.57	0.57	0.57	0.35	0.30	0.41	0.27
14.05.2019	10:11:12.7	-24.75	0.23	0.52	0.52	0.52	0.52	0.32	0.30	0.26	0.18
14.05.2019	10:11:12.8	-25.00	0.23	0.50	0.50	0.50	0.50	0.28	0.13	0.26	0.23
14.05.2019	10:11:12.9	-24.89	0.23	0.52	0.52	0.52	0.52	0.26	0.14	0.40	0.24
14.05.2019	10:11:13.0	-24.36	0.23	0.57	0.57	0.57	0.57	0.50	0.42	0.71	0.49
14.05.2019	10:11:13.1	-23.45	0.23	0.63	0.63	0.63	0.63	0.74	0.64	0.93	0.81
14.05.2019	10:11:13.2	-22.17	0.23	0.68	0.68	0.68	0.68	0.98	0.75	1.19	1.10
14.05.2019	10:11:13.3	-20.54	0.23	0.70	0.70	0.70	0.70	0.97	0.80	1.23	0.98
14.05.2019	10:11:13.4	-18.60	0.23	0.68	0.68	0.68	0.68	0.82	0.66	0.95	0.92
14.05.2019	10:11:13.5	-16.35	0.23	0.63	0.63	0.63	0.63	0.65	0.54	0.56	0.46
14.05.2019	10:11:13.6	-13.82	0.23	0.57	0.57	0.57	0.57	0.35	0.21	0.17	0.21
14.05.2019	10:11:13.7	-11.11	0.23	0.52	0.52	0.52	0.52	0.25	0.08	0.19	0.26
14.05.2019	10:11:13.8	-8.22	0.23	0.50	0.50	0.50	0.50	0.41	0.12	0.09	0.10
14.05.2019	10:11:13.9	-5.18	0.23	0.52	0.52	0.52	0.52	0.31	0.02	0.45	0.30
14.05.2019	10:11:14.0	-2.09	0.23	0.57	0.57	0.57	0.57	0.50	0.42	0.49	0.41
14.05.2019	10:11:14.1	1.04	0.23	0.63	0.63	0.63	0.63	0.72	0.66	0.94	0.90
14.05.2019	10:11:14.2	4.18	0.23	0.68	0.68	0.68	0.68	0.82	0.68	1.24	1.13
14.05.2019	10:11:14.3	7.22	0.23	0.70	0.70	0.70	0.70	1.05	0.69	1.16	0.99
14.05.2019	10:11:14.4	10.18	0.23	0.68	0.68	0.68	0.68	1.08	0.63	0.96	0.91
14.05.2019	10:11:14.5	12.94	0.23	0.63	0.63	0.63	0.63	0.51	0.34	0.17	0.56
14.05.2019	10:11:14.6	15.52	0.23	0.57	0.57	0.57	0.57	0.33	0.03	0.19	0.13
14.05.2019	10:11:14.7	17.86	0.23	0.52	0.52	0.52	0.52	0.27	0.11	0.19	0.12
14.05.2019	10:11:14.8	19.90	0.23	0.50	0.50	0.50	0.50	0.10	0.11	0.19	0.14
14.05.2019	10:11:14.9	21.63	0.23	0.52	0.52	0.52	0.52	0.28	-0.06	0.29	0.05
14.05.2019	10:11:15.0	23.01	0.23	0.57	0.57	0.57	0.57	0.61	0.42	0.69	0.53
14.05.2019	10:11:15.1	24.03	0.23	0.63	0.63	0.63	0.63	0.78	0.78	0.91	0.89
14.05.2019	10:11:15.2	24.67	0.23	0.68	0.68	0.68	0.68	1.01	0.88	1.23	1.07
14.05.2019	10:11:15.3	24.95	0.23	0.70	0.70	0.70	0.70	1.20	0.87	1.18	1.26
14.05.2019	10:11:15.4	24.84	0.23	0.68	0.68	0.68	0.68	1.08	0.78	0.87	1.00
14.05.2019	10:11:15.5	24.31	0.23	0.63	0.63	0.63	0.63	0.75	0.49	0.50	0.54
14.05.2019	10:11:15.6	23.41	0.23	0.57	0.57	0.57	0.57	0.46	0.20	0.33	0.20
14.05.2019	10:11:15.7	22.14	0.23	0.52	0.52	0.52	0.52	0.31	0.10	0.22	0.06
14.05.2019	10:11:15.8	20.50	0.23	0.50	0.50	0.50	0.50	0.30	0.24	0.50	0.17
14.05.2019	10:11:15.9	18.54	0.23	0.52	0.52	0.52	0.52	0.40	0.28	0.35	0.20
14.05.2019	10:11:16.0	16.30	0.23	0.57	0.57	0.57	0.57	0.55	0.82	0.62	0.73
14.05.2019	10:11:16.1	13.80	0.23	0.63	0.63	0.63	0.63	0.92	0.55	1.08	1.12
14.05.2019	10:11:16.2	11.08	0.23	0.68	0.68	0.68	0.68	1.10	1.04	1.19	1.43
14.05.2019	10:11:16.3	8.19	0.23	0.70	0.70	0.70	0.70	1.23	1.06	1.32	1.42
14.05.2019	10:11:16.4	5.17	0.23	0.68	0.68	0.68	0.68	1.15	0.94	1.11	1.08
14.05.2019	10:11:16.5	2.06	0.23	0.63	0.63	0.63	0.63	0.82	0.57	0.68	0.69
14.05.2019	10:11:16.6	-1.10	0.23	0.57	0.57	0.57	0.57	0.40	0.23	0.44	0.38
14.05.2019	10:11:16.7	-4.22	0.23	0.52	0.52	0.52	0.52	0.48	0.18	0.12	0.19
14.05.2019	10:11:16.8	-7.28	0.23	0.50	0.50	0.50	0.50	0.23	0.06	0.31	0.28
14.05.2019	10:11:16.9	-10.22	0.23	0.52	0.52	0.52	0.52	0.34	0.20	0.31	0.31
14.05.2019	10:11:17.0	-13.00	0.23	0.57	0.57	0.57	0.57	0.56	0.58	0.68	0.48
14.05.2019	10:11:17.1	-15.55	0.23	0.63	0.63	0.63	0.63	1.08	0.85	1.17	1.14
14.05.2019	10:11:17.2	-17.89	0.23	0.68	0.68	0.68	0.68	1.17	1.18	1.31	1.34
14.05.2019	10:11:17.3	-19.93	0.23	0.70	0.70	0.70	0.70	1.06	0.92	1.56	1.46
14.05.2019	10:11:17.4	-21.66	0.23	0.68	0.68	0.68	0.68	1.26	1.03	1.09	1.19
14.05.2019	10:11:17.5	-23.05	0.23	0.63	0.63	0.63	0.63	0.82	0.52	0.70	0.68
14.05.2019	10:11:17.6	-24.09	0.23	0.57	0.57	0.57	0.57	0.50	0.35	0.32	0.31
14.05.2019	10:11:17.7	-24.74	0.23	0.52	0.52	0.52	0.52	0.20	0.14	0.29	0.18
14.05.2019	10:11:17.8	-25.00	0.23	0.50	0.50	0.50	0.50	0.34	-0.17	0.44	0.17
14.05.2019	10:11:17.9	-24.88	0.23	0.52	0.52	0.52	0.52	0.35	0.23	0.33	0.37
14.05.2019	10:11:18.0	-24.35	0.23	0.57	0.57	0.57	0.57	0.61	0.45	0.85	0.73
14.05.2019	10:11:18.1	-23.46	0.23	0.63	0.63	0.63	0.63	0.74	0.64	1.05	0.94
14.05.2019	10:11:18.2	-22.17	0.23	0.68	0.68	0.68	0.68	0.86	0.83	1.20	1.09
14.05.2019	10:11:18.3	-20.54	0.23	0.70	0.70	0.70	0.70	0.96	0.65	1.25	1.15
14.05.2019	10:11:18.4	-18.61	0.23	0.68	0.68	0.68	0.68	0.99	0.69	0.76	0.85
14.05.2019	10:11:18.5	-16.35	0.23	0.63	0.63	0.63	0.63	0.74	0.30	0.54	0.59
14.05.2019	10:11:18.6	-13.83	0.23	0.57	0.57	0.57	0.57	0.38	0.18	0.24	0.17
14.05.2019	10:11:18.7	-11.11	0.23	0.52	0.52	0.52	0.52	0.23	0.02	0.26	0.16
14.05.2019	10:11:18.8	-8.20	0.23	0.50	0.50	0.50	0.50	0.29	0.14	0.24	-0.05
14.05.2019	10:11:18.9	-5.19	0.23	0.52	0.52	0.52	0.52	0.38	0.05	0.35	0.35
14.05.2019	10:11:19.0	-2.08	0.23	0.57	0.57	0.57	0.57	0.53	0.34	0.61	0.59
14.05.2019	10:11:19.1	1.04	0.23	0.63	0.63	0.63	0.63	0.77	0.65	0.91	0.85
14.05.2019	10:11:19.2	4.18	0.23	0.68	0.68	0.68	0.68	0.91	0.82	1.29	1.13
14.05.2019	10:11:19.3	7.22	0.23	0.70	0.70	0.70	0.70	1.21	0.93	1.06	1.26
14.05.2019	10:11:19.4	10.18	0.23	0.68	0.68	0.68	0.68	1.06	0.93	0.96	0.97
14.05.2019	10:11:19.5	12.95	0.23	0.63	0.63	0.63	0.63	0.77	0.49	0.44	0.57
14.05.2019	10:11:19.6	15.52	0.23	0.57	0.57	0.57	0.57	0.42	0.17	0.30	0.35
14.05.2019	10:11:19.7	17.86	0.23	0.52	0.52	0.52	0.52	0.31	0.07	0.14	0.14
14.05.2019	10:11:19.8	19.89	0.23	0.50	0.50	0.50	0.50	0.25	0.15	0.26	0.15
14.05.2019	10:11:19.9	21.63	0.23	0.52	0.52	0.52	0.52	0.32	-0.02	0.32	0.37
14.05.2019	10:11:20.0	23.02	0.23	0.57	0.57	0.57	0.57	0.56	0.40	0.51	0.43
14.05.2019	10:11:20.1	24.04	0.23	0.63	0.63	0.63	0.63	0.75	0.64	1.12	0.94
14.05.2019	10:11:20.2	24.68	0.23	0.68	0.68	0.68	0.68	1.11	0.86	1.29	1.19
14.05.2019	10:11:20.3	24.95	0.23	0.70	0.70	0.70	0.70	1.23	0.83	1.18	1.23
14.05.2019	10:11:20.4	24.84	0.23	0.68	0.68	0.68	0.68	1.05	0.93	1.03	0.91
14.05.2019	10:11:20.5	24.31	0.23	0.63	0.63	0.63	0.63	0.71	0.45	0.44	0.53
14.05.2019	10:11:20.6	23.42	0.23	0.57	0.57	0.57	0.57	0.42	0.25	0.15	0.28
14.05.2019	10:11:20.7	22.14	0.23	0.52	0.52	0.52	0.52	0.30	0.18	0.22	0.14
14.05.2019	10:11:20.8	20.50	0.23	0.50	0.50	0.50	0.50	0.31	0.12	0.19	0.27
14.05.2019	10:11:20.9	18.54	0.23	0.52	0.52	0.52	0.52	0.38	0.23	0.49	0.28
14.05.2019	10:11:21.0	16.30	0.23	0.57	0.57	0.57	0.57	0.65	0.53	0.63	0.66
14.05.2019	10:11:21.1	13.80	0.23	0.63	0.63	0.63	0.63	0.83	0.84	1.04	1.07
14.05.2019	10:11:21.2	11.08	0.23	0.68	0.68	0.68	0.68	1.18	0.99	1.35	1.32
14.05.2019	10:11:21.3	8.18	0.23	0.70	0.70	0.70	0.70	1.27	1.10	1.44	1.31
14.05.2019	10:11:21.4	5.16	0.23	0.68	0.68	0.68	0.68	1.17	0.92	1.09	1.39
14.05.2019	10:11:21.5	2.06	0.23	0.63	0.63	0.63	0.63	0.58	0.55	0.73	0.53
14.05.2019	10:11:21.6	-1.10	0.23	0.57	0.57	0.57	0.57	0.41	0.14	0.33	0.32
14.05.2019	10:11:21.7	-4.22	0.23	0.52	0.52	0.52	0.52	0.21	0.12	0.23	0.35
14.05.2019	10:11:21.8	-7.29	0.23	0.50	0.50	0.50	0.50	0.31	0.14	0.31	0.19
14.05.2019	10:11:21.9	-10.22	0.23	0.52	0.52	0.52	0.52	0.31	0.30	0.38	0.31
14.05.2019	10:11:22.0	-13.00	0.23	0.57	0.57	0.57	0.57	0.65	0.34	0.82	0.54
14.05.2019	10:11:22.1	-15.56	0.23	0.63	0.63	0.63	0.63	0.75	0.84	1.12	0.99
14.05.2019	10:11:22.2	-17.89	0.23	0.68	0.68	0.68	0.68	1.29	0.84	1.50	1.64
14.05.2019	10:11:22.3	-19.93	0.23	0.70	0.70	0.70	0.70	1.13	1.17	1.64	1.52
14.05.2019	10:11:22.4	-21.67	0.23	0.68	0.68	0.68	0.68	1.24	1.14	1.17	1.06
14.05.2019	10:11:22.5	-23.05	0.23	0.63	0.63	0.63	0.63	0.87	0.53	0.59	0.75
14.05.2019	10:11:22.6	-24.09	0.23	0.57	0.57	0.57	0.57	0.52	0.14	0.27	0.12
14.05.2019	10:11:22.7	-24.74	0.23	0.52	0.52	0.52	0.52	0.27	0.12	0.19	0.17
14.05.2019	10:11:22.8	-25.00	0.23	0.50	0.50	0.50	0.50	0.53	0.11	0.38	0.16
14.05.2019	10:11:22.9	-24.89	0.23	0.52	0.52	0.52	0.52	0.33	0.29	0.40	0.30
14.05.2019	10:11:23.0	-24.35	0.23	0.57	0.57	0.57	0.57	0.53	0.44	0.51	0.58
14.05.2019	10:11:23.1	-23.45	0.23	0.63	0.63	0.63	0.63	0.78	0.70	1.07	0.91
14.05.2019	10:11:23.2	-22.17	0.23	0.68	0.68	0.68	0.68	0.90	0.43	1.17	1.09
14.05.2019	10:11:23.3	-20.54	0.23	0.70	0.70	0.70	0.70	0.89	0.77	1.30	1.34
14.05.2019	10:11:23.4	-18.59	0.23	0.68	0.68	0.68	0.68	0.94	0.97	0.97	0.90
14.05.2019	10:11:23.5	-16.34	0.23	0.63	0.63	0.63	0.63	0.68	0.33	0.55	0.53
14.05.2019	10:11:23.6	-13.84	0.23	0.57	0.57	0.57	0.57	0.39	0.19	0.25	0.11
14.05.2019	10:11:23.7	-11.11	0.23	0.52	0.52	0.52	0.52	0.26	-0.03	0.19	0.38
14.05.2019	10:11:23.8	-8.21	0.23	0.50	0.50	0.50	0.50	0.26	0.12	0.15	0.28
14.05.2019	10:11:23.9	-5.19	0.23	0.52	0.52	0.52	0.52	0.34	0.47	0.31	0.29
14.05.2019	10:11:24.0	-2.09	0.23	0.57	0.57	0.57	0.57	0.40	0.47	0.60	0.42
14.05.2019	10:11:24.1	1.04	0.23	0.63	0.63	0.63	0.63	0.77	0.68	1.04	0.76
14.05.2019	10:11:24.2	4.17	0.23	0.68	0.68	0.68	0.68	1.02	0.80	1.24	1.11
14.05.2019	10:11:24.3	7.22	0.23	0.70	0.70	0.70	0.70	0.91	0.81	1.08	1.31
14.05.2019	10:11:24.4	10.17	0.23	0.68	0.68	0.68	0.68	0.90	0.73	0.92	0.96
14.05.2019	10:11:24.5	12.95	0.23	0.63	0.63	0.63	0.63	0.73	0.48	0.44	0.57
14.05.2019	10:11:24.6	15.52	0.23	0.57	0.57	0.57	0.57	0.49	0.17	0.14	0.22
14.05.2019	10:11:24.7	17.84	0.23	0.52	0.52	0.52	0.52	0.29	0.21	0.23	0.25
14.05.2019	10:11:24.8	19.89	0.23	0.50	0.50	0.50	0.50	0.22	0.07	0.21	0.06
14.05.2019	10:11:24.9	21.64	0.23	0.52	0.52	0.52	0.52	0.53	0.20	0.31	0.21
14.05.2019	10:11:25.0	23.02	0.23	0.57	0.57	0.57	0.57	0.48	0.30	0.55	0.51
14.05.2019	10:11:25.1	24.04	0.23	0.63	0.63	0.63	0.63	0.75	0.80	0.79	0.78
14.05.2019	10:11:25.2	24.68	0.23	0.68	0.68	0.68	0.68	1.18	0.88	1.22	1.00
14.05.2019	10:11:25.3	24.95	0.23	0.70	0.70	0.70	0.70	1.12	0.85	1.16	1.25
14.05.2019	10:11:25.4	24.84	0.23	0.68	0.68	0.68	0.68	1.06	0.52	0.91	1.02
14.05.2019	10:11:25.5	24.31	0.23	0.63	0.63	0.63	0.63	0.75	0.46	0.69	0.52
14.05.2019	10:11:25.6	23.41	0.23	0.57	0.57	0.57	0.57	0.60	0.36	0.17	0.31
14.05.2019	10:11:25.7	22.14	0.23	0.52	0.52	0.52	0.52	0.20	0.19	0.06	0.33
14.05.2019	10:11:25.8	20.50	0.23	0.50	0.50	0.50	0.50	0.38	0.22	0.31	0.17
14.05.2019	10:11:25.9	18.54	0.23	0.52	0.52	0.52	0.52	0.38	0.33	0.42	0.36
14.05.2019	10:11:26.0	16.30	0.23	0.57	0.57	0.57	0.57	0.46	0.55	0.71	0.64
14.05.2019	10:11:26.1	13.79	0.23	0.63	0.63	0.63	0.63	0.87	0.74	1.14	1.07
14.05.2019	10:11:26.2	11.09	0.23	0.68	0.68	0.68	0.68	1.45	1.02	1.33	1.43
14.05.2019	10:11:26.3	8.17	0.23	0.70	0.70	0.70	0.70	1.25	1.04	1.38	1.49
14.05.2019	10:11:26.4	5.17	0.23	0.68	0.68	0.68	0.68	1.23	0.85	1.09	1.14
14.05.2019	10:11:26.5	2.06	0.23	0.63	0.63	0.63	0.63	0.80	0.63	0.75	0.84
14.05.2019	10:11:26.6	-1.10	0.23	0.57	0.57	0.57	0.57	0.37	0.46	0.29	0.29
14.05.2019	10:11:26.7	-4.22	0.23	0.52	0.52	0.52	0.52	0.15	0.19	0.15	0.15
14.05.2019	10:11:26.8	-7.28	0.23	0.50	0.50	0.50	0.50	0.28	0.02	0.26	0.36
14.05.2019	10:11:26.9	-10.22	0.23	0.52	0.52	0.52	0.52	0.36	0.18	0.48	0.29
14.05.2019	10:11:27.0	-13.00	0.23	0.57	0.57	0.57	0.57	0.54	0.37	0.77	0.60
14.05.2019	10:11:27.1	-15.56	0.23	0.63	0.63	0.63	0.63	0.89	1.12	1.14	1.04
14.05.2019	10:11:27.2	-17.89	0.23	0.68	0.68	0.68	0.68	1.18	1.07	1.62	1.29
14.05.2019	10:11:27.3	-19.93	0.23	0.70	0.70	0.70	0.70	1.31	0.87	1.52	1.47
14.05.2019	10:11:27.4	-21.67	0.23	0.68	0.68	0.68	0.68	1.23	0.90	1.02	1.11
14.05.2019	10:11:27.5	-23.06	0.23	0.63	0.63	0.63	0.63	0.85	0.74	0.56	0.66
14.05.2019	10:11:27.6	-24.09	0.23	0.57	0.57	0.57	0.57	0.50	0.22	0.27	0.30
14.05.2019	10:11:27.7	-24.74	0.23	0.52	0.52	0.52	0.52	0.45	0.19	0.04	0.17
14.05.2019	10:11:27.8	-25.00	0.23	0.50	0.50	0.50	0.50	-0.08	0.17	0.21	0.20
14.05.2019	10:11:27.9	-24.88	0.23	0.52	0.52	0.52	0.52	0.33	0.22	0.33	0.30
14.05.2019	10:11:28.0	-24.35	0.23	0.57	0.57	0.57	0.57	0.54	0.20	0.83	0.56
14.05.2019	10:11:28.1	-23.46	0.23	0.63	0.63	0.63	0.63	0.72	0.76	1.05	0.84
14.05.2019	10:11:28.2	-22.17	0.23	0.68	0.68	0.68	0.68	0.87	0.74	1.16	1.04
14.05.2019	10:11:28.3	-20.55	0.23	0.70	0.70	0.70	0.70	1.17	0.93	1.22	1.07
14.05.2019	10:11:28.4	-18.59	0.23	0.68	0.68	0.68	0.68	0.99	0.66	0.90	0.90
14.05.2019	10:11:28.5	-16.35	0.23	0.63	0.63	0.63	0.63	0.68	0.41	0.50	0.64
14.05.2019	10:11:28.6	-13.83	0.23	0.57	0.57	0.57	0.57	0.53	0.16	0.16	0.21
14.05.2019	10:11:28.7	-11.10	0.23	0.52	0.52	0.52	0.52	0.25	0.10	0.02	0.33
14.05.2019	10:11:28.8	-8.21	0.23	0.50	0.50	0.50	0.50	0.05	0.11	0.23	0.15
14.05.2019	10:11:28.9	-5.19	0.23	0.52	0.52	0.52	0.52	0.30	0.08	0.17	0.28
14.05.2019	10:11:29.0	-2.09	0.23	0.57	0.57	0.57	0.57	0.50	0.42	0.59	0.39
14.05.2019	10:11:29.1	1.04	0.23	0.63	0.63	0.63	0.63	0.70	0.61	1.00	0.89
14.05.2019	10:11:29.2	4.19	0.23	0.68	0.68	0.68	0.68	1.05	0.51	1.03	1.13
14.05.2019	10:11:29.3	7.22	0.23	0.70	0.70	0.70	0.70	1.07	0.81	1.18	1.21
14.05.2019	10:11:29.4	10.17	0.23	0.68	0.68	0.68	0.68	1.02	0.70	1.06	0.93
14.05.2019	10:11:29.5	12.95	0.23	0.63	0.63	0.63	0.63	0.53	0.51	0.42	0.67
14.05.2019	10:11:29.6	15.52	0.23	0.57	0.57	0.57	0.57	0.39	0.25	0.10	0.21
14.05.2019	10:11:29.7	17.86	0.23	0.52	0.52	0.52	0.52	0.21	-0.03	0.15	0.09
14.05.2019	10:11:29.8	19.88	0.23	0.50	0.50	0.50	0.50	0.28	0.06	0.19	0.13
14.05.2019	10:11:29.9	21.63	0.23	0.52	0.52	0.52	0.52	0.34	0.21	0.28	0.37
14.05.2019	10:11:30.0	23.02	0.23	0.57	0.57	0.57	0.57	0.34	0.37	0.54	0.57
14.05.2019	10:11:30.1	24.06	0.23	0.63	0.63	0.63	0.63	0.83	0.66	1.01	0.89
14.05.2019	10:11:30.2	24.68	0.23	0.68	0.68	0.68	0.68	1.08	0.97	1.27	1.29
14.05.2019	10:11:30.3	24.95	0.23	0.70	0.70	0.70	0.70	0.93	0.88	1.18	1.13
14.05.2019	10:11:30.4	24.84	0.23	0.68	0.68	0.68	0.68	1.06	0.71	0.76	0.94
14.05.2019	10:11:30.5	24.31	0.23	0.63	0.63	0.63	0.63	0.76	0.46	0.49	0.34
14.05.2019	10:11:30.6	23.42	0.23	0.57	0.57	0.57	0.57	0.43	0.24	0.35	0.21
14.05.2019	10:11:30.7	22.14	0.23	0.52	0.52	0.52	0.52	0.31	-0.13	0.23	0.22
14.05.2019	10:11:30.8	20.50	0.23	0.50	0.50	0.50	0.50	0.30	-0.02	0.31	0.16
