Date	Time	S1 [°]	S2 [°]	L1 contact [mm]	L2 contact [mm]	L3 contact [mm]	L4 contact [mm]	Loading1 [N]	Loading2 [N]	Loading3 [N]	Loading4 [N]
12.05.2019	13:42:42.7	-20.56	0.05	0.68	0.68	0.68	0.68	0.75	0.03	0.53	0.10
12.05.2019	13:42:42.7	-13.88	0.05	0.56	0.56	0.56	0.56	0.27	-0.28	0.12	0.17
12.05.2019	13:42:42.9	-5.23	0.05	0.45	0.45	0.45	0.45	0.11	0.00	0.05	0.02
12.05.2019	13:42:43.0	4.13	0.05	0.40	0.40	0.40	0.40	0.19	-0.02	0.06	0.04
12.05.2019	13:42:43.1	12.92	0.05	0.42	0.43	0.42	0.43	0.05	0.14	-0.09	0.14
12.05.2019	13:42:43.2	19.90	0.05	0.52	0.52	0.52	0.52	0.48	-0.09	0.23	0.31
12.05.2019	13:42:43.2	24.07	0.05	0.64	0.64	0.64	0.64	0.97	-0.14	0.59	0.22
12.05.2019	13:42:43.4	24.87	0.05	0.75	0.75	0.75	0.75	1.47	-0.14	0.93	0.13
12.05.2019	13:42:43.5	22.19	0.05	0.80	0.80	0.80	0.80	1.56	-0.01	1.58	0.09
12.05.2019	13:42:43.6	16.36	0.05	0.77	0.77	0.77	0.78	1.60	-0.01	1.32	0.10
12.05.2019	13:42:43.7	8.26	0.05	0.68	0.68	0.68	0.68	0.90	0.07	0.76	0.12
12.05.2019	13:42:43.7	-1.02	0.05	0.56	0.56	0.56	0.56	0.34	0.03	0.09	0.13
12.05.2019	13:42:43.9	-10.15	0.05	0.45	0.45	0.45	0.45	0.23	-0.22	-0.05	0.14
12.05.2019	13:42:44.0	-17.84	0.05	0.40	0.40	0.40	0.40	0.13	-0.07	0.04	0.12
12.05.2019	13:42:44.1	-23.03	0.05	0.42	0.42	0.42	0.43	-0.07	0.06	-0.03	0.10
12.05.2019	13:42:44.2	-24.98	0.05	0.52	0.52	0.52	0.52	0.41	0.02	0.27	0.14
12.05.2019	13:42:44.2	-23.45	0.05	0.64	0.64	0.64	0.64	0.95	0.02	0.70	0.11
12.05.2019	13:42:44.4	-18.60	0.05	0.75	0.75	0.75	0.75	1.36	-0.08	1.13	-0.01
12.05.2019	13:42:44.5	-11.16	0.05	0.80	0.80	0.80	0.80	1.49	-0.01	1.50	0.07
12.05.2019	13:42:44.6	-2.12	0.05	0.77	0.77	0.77	0.78	1.52	-0.02	1.14	0.17
12.05.2019	13:42:44.7	7.19	0.05	0.68	0.68	0.68	0.68	0.80	-0.00	0.32	0.10
12.05.2019	13:42:44.7	15.52	0.05	0.56	0.56	0.56	0.56	0.26	0.08	0.10	0.12
12.05.2019	13:42:44.9	21.64	0.05	0.45	0.45	0.45	0.45	0.13	-0.03	-0.02	0.07
12.05.2019	13:42:45.0	24.72	0.05	0.40	0.40	0.40	0.40	0.26	-0.06	0.06	0.18
12.05.2019	13:42:45.1	24.36	0.05	0.42	0.42	0.42	0.43	0.10	-0.18	0.04	0.27
12.05.2019	13:42:45.2	20.56	0.05	0.52	0.52	0.52	0.52	0.51	0.04	0.27	0.12
12.05.2019	13:42:45.2	13.87	0.05	0.64	0.64	0.64	0.64	0.97	0.04	0.69	0.14
12.05.2019	13:42:45.4	5.22	0.05	0.75	0.75	0.75	0.75	1.47	0.03	1.56	0.24
12.05.2019	13:42:45.5	-4.14	0.05	0.80	0.80	0.80	0.80	1.78	-0.10	1.91	0.13
12.05.2019	13:42:45.6	-12.93	0.05	0.77	0.77	0.77	0.77	1.73	0.03	1.58	0.11
12.05.2019	13:42:45.7	-19.88	0.05	0.68	0.68	0.68	0.68	0.97	-0.05	0.65	0.09
12.05.2019	13:42:45.7	-24.07	0.05	0.56	0.56	0.56	0.56	0.34	-0.03	0.14	0.31
12.05.2019	13:42:45.9	-24.88	0.05	0.45	0.45	0.45	0.45	0.08	-0.05	0.01	0.21
12.05.2019	13:42:46.0	-22.18	0.05	0.40	0.40	0.40	0.40	0.15	0.17	0.08	0.06
12.05.2019	13:42:46.1	-16.36	0.05	0.43	0.43	0.43	0.42	0.18	0.06	-0.03	0.31
12.05.2019	13:42:46.2	-8.25	0.05	0.52	0.52	0.52	0.52	0.46	-0.04	0.11	0.15
12.05.2019	13:42:46.2	1.00	0.05	0.64	0.64	0.64	0.64	0.97	-0.02	0.60	0.21
12.05.2019	13:42:46.4	10.16	0.05	0.75	0.75	0.75	0.75	1.31	-0.05	1.20	0.15
12.05.2019	13:42:46.5	17.84	0.05	0.80	0.80	0.80	0.80	1.60	-0.02	1.44	0.14
12.05.2019	13:42:46.6	23.04	0.05	0.77	0.77	0.77	0.78	1.57	0.00	1.07	0.23
12.05.2019	13:42:46.7	24.97	0.05	0.68	0.68	0.68	0.68	0.82	-0.14	0.46	0.20
12.05.2019	13:42:46.7	23.46	0.05	0.56	0.56	0.56	0.56	0.37	-0.05	0.08	0.11
12.05.2019	13:42:46.9	18.61	0.05	0.45	0.45	0.45	0.45	0.34	-0.03	0.09	0.13
12.05.2019	13:42:47.0	11.15	0.05	0.40	0.40	0.40	0.40	0.18	0.15	-0.00	0.12
12.05.2019	13:42:47.1	2.12	0.05	0.42	0.42	0.42	0.43	0.18	-0.20	0.01	0.23
12.05.2019	13:42:47.2	-7.21	0.05	0.52	0.52	0.52	0.52	0.53	-0.08	0.35	0.21
12.05.2019	13:42:47.2	-15.51	0.05	0.64	0.64	0.64	0.64	1.19	-0.19	0.71	0.13
12.05.2019	13:42:47.4	-21.64	0.05	0.75	0.75	0.75	0.75	1.58	-0.02	1.70	0.16
12.05.2019	13:42:47.5	-24.72	0.05	0.80	0.80	0.80	0.80	1.75	-0.12	1.73	0.21
12.05.2019	13:42:47.6	-24.35	0.05	0.77	0.77	0.77	0.78	1.47	-0.12	1.37	-0.01
12.05.2019	13:42:47.7	-20.56	0.05	0.68	0.68	0.68	0.68	0.88	-0.14	0.75	0.02
12.05.2019	13:42:47.7	-13.87	0.05	0.56	0.56	0.56	0.56	0.31	-0.19	0.18	0.22
12.05.2019	13:42:47.9	-5.24	0.05	0.45	0.45	0.45	0.45	0.26	0.08	0.09	0.28
12.05.2019	13:42:48.0	4.14	0.05	0.40	0.40	0.40	0.40	0.13	0.09	0.01	0.18
12.05.2019	13:42:48.1	12.93	0.05	0.42	0.43	0.42	0.42	0.23	-0.02	0.22	0.14
12.05.2019	13:42:48.2	19.90	0.05	0.52	0.52	0.52	0.52	0.42	0.12	0.24	0.10
12.05.2019	13:42:48.2	24.08	0.05	0.64	0.64	0.64	0.64	0.96	0.10	0.58	0.16
12.05.2019	13:42:48.4	24.87	0.05	0.75	0.75	0.75	0.75	1.54	-0.02	1.13	0.13
12.05.2019	13:42:48.5	22.19	0.05	0.80	0.80	0.80	0.80	1.57	0.02	1.58	0.14
12.05.2019	13:42:48.6	16.36	0.05	0.77	0.77	0.77	0.78	1.64	-0.06	1.42	0.17
12.05.2019	13:42:48.7	8.26	0.05	0.68	0.68	0.68	0.68	0.94	-0.11	0.50	0.19
12.05.2019	13:42:48.7	-1.03	0.05	0.56	0.56	0.56	0.56	0.23	0.00	0.02	0.18
12.05.2019	13:42:48.9	-10.14	0.05	0.45	0.45	0.45	0.45	0.09	-0.01	0.07	0.19
12.05.2019	13:42:49.0	-17.84	0.05	0.40	0.40	0.40	0.40	0.11	-0.09	-0.10	-0.06
12.05.2019	13:42:49.1	-23.03	0.05	0.43	0.43	0.42	0.43	0.12	-0.11	0.02	0.00
12.05.2019	13:42:49.2	-24.98	0.05	0.52	0.52	0.52	0.52	0.53	-0.11	0.22	0.10
12.05.2019	13:42:49.2	-23.46	0.05	0.64	0.64	0.64	0.64	0.87	-0.04	0.71	0.16
12.05.2019	13:42:49.4	-18.60	0.05	0.75	0.75	0.75	0.75	1.38	-0.03	1.25	0.18
12.05.2019	13:42:49.5	-11.16	0.05	0.80	0.80	0.80	0.80	1.48	-0.06	1.38	0.11
12.05.2019	13:42:49.6	-2.13	0.05	0.77	0.77	0.77	0.78	1.52	-0.08	1.17	0.07
12.05.2019	13:42:49.7	7.20	0.05	0.68	0.68	0.68	0.68	0.73	-0.07	0.39	0.26
12.05.2019	13:42:49.7	15.51	0.05	0.56	0.56	0.56	0.56	0.27	-0.07	0.12	0.15
12.05.2019	13:42:49.9	21.64	0.05	0.45	0.45	0.45	0.45	0.18	-0.03	0.00	0.24
12.05.2019	13:42:50.0	24.72	0.05	0.40	0.40	0.40	0.40	0.08	-0.01	-0.04	0.21
12.05.2019	13:42:50.1	24.35	0.05	0.42	0.43	0.42	0.43	0.20	0.00	0.02	0.23
12.05.2019	13:42:50.2	20.56	0.05	0.52	0.52	0.52	0.52	0.47	-0.03	0.16	0.08
12.05.2019	13:42:50.2	13.87	0.05	0.64	0.64	0.64	0.64	0.99	-0.02	0.79	0.25
12.05.2019	13:42:50.4	5.22	0.05	0.75	0.75	0.75	0.75	1.68	0.06	1.60	0.17
12.05.2019	13:42:50.5	-4.14	0.05	0.80	0.80	0.80	0.80	1.78	0.00	1.76	0.07
12.05.2019	13:42:50.6	-12.92	0.05	0.77	0.77	0.77	0.78	1.71	-0.11	1.45	0.22
12.05.2019	13:42:50.7	-19.89	0.05	0.68	0.68	0.68	0.68	0.94	-0.04	0.85	0.15
12.05.2019	13:42:50.7	-24.06	0.05	0.56	0.56	0.56	0.56	0.35	-0.02	0.08	0.19
12.05.2019	13:42:50.9	-24.89	0.05	0.45	0.45	0.45	0.45	0.16	-0.08	-0.01	0.13
12.05.2019	13:42:51.0	-22.18	0.05	0.40	0.40	0.40	0.40	0.23	0.23	-0.01	0.28
12.05.2019	13:42:51.1	-16.35	0.05	0.43	0.42	0.43	0.43	0.17	-0.10	0.04	0.23
12.05.2019	13:42:51.2	-8.26	0.05	0.52	0.52	0.52	0.52	0.44	-0.02	0.05	0.17
12.05.2019	13:42:51.2	1.01	0.05	0.64	0.64	0.64	0.64	0.96	0.14	0.61	0.15
12.05.2019	13:42:51.4	10.15	0.05	0.75	0.75	0.75	0.75	1.51	-0.03	1.24	0.24
12.05.2019	13:42:51.5	17.83	0.05	0.80	0.80	0.80	0.80	1.55	-0.05	1.43	0.20
12.05.2019	13:42:51.6	23.03	0.05	0.77	0.77	0.77	0.78	1.49	0.05	1.00	0.15
12.05.2019	13:42:51.7	24.97	0.05	0.68	0.68	0.68	0.68	0.80	-0.02	0.35	-0.03
12.05.2019	13:42:51.7	23.46	0.05	0.56	0.56	0.56	0.56	0.30	0.06	0.05	0.11
12.05.2019	13:42:51.9	18.61	0.05	0.45	0.45	0.45	0.45	0.17	-0.14	-0.07	0.15
12.05.2019	13:42:52.0	11.15	0.05	0.40	0.40	0.40	0.40	0.17	-0.29	-0.02	0.00
12.05.2019	13:42:52.1	2.12	0.05	0.43	0.42	0.42	0.43	0.18	0.07	0.05	0.10
12.05.2019	13:42:52.2	-7.21	0.05	0.52	0.52	0.52	0.52	0.50	0.26	0.19	0.14
12.05.2019	13:42:52.2	-15.51	0.05	0.64	0.64	0.64	0.64	0.97	-0.02	0.69	0.25
12.05.2019	13:42:52.4	-21.64	0.05	0.75	0.75	0.75	0.75	1.54	0.02	1.60	-0.04
12.05.2019	13:42:52.5	-24.71	0.05	0.80	0.80	0.80	0.80	1.89	0.09	1.84	0.12
12.05.2019	13:42:52.6	-24.36	0.05	0.77	0.77	0.77	0.77	1.57	0.08	1.50	0.03
12.05.2019	13:42:52.7	-20.57	0.05	0.68	0.68	0.68	0.68	0.73	-0.02	0.47	0.12
12.05.2019	13:42:52.7	-13.87	0.05	0.56	0.56	0.56	0.56	0.46	0.01	-0.03	0.33
12.05.2019	13:42:52.9	-5.24	0.05	0.45	0.45	0.45	0.45	0.22	0.13	0.05	0.17
12.05.2019	13:42:53.0	4.14	0.05	0.40	0.40	0.40	0.40	0.21	-0.19	-0.18	0.08
12.05.2019	13:42:53.1	12.94	0.05	0.42	0.42	0.42	0.43	0.07	0.11	0.01	0.13
12.05.2019	13:42:53.2	19.89	0.05	0.52	0.52	0.52	0.52	0.65	-0.21	0.12	0.09
12.05.2019	13:42:53.2	24.06	0.05	0.64	0.64	0.64	0.64	0.84	0.05	0.68	0.11
12.05.2019	13:42:53.4	24.88	0.05	0.75	0.75	0.75	0.75	1.48	-0.01	1.40	0.12
12.05.2019	13:42:53.5	22.19	0.05	0.80	0.80	0.80	0.80	1.54	-0.07	1.60	0.07
12.05.2019	13:42:53.6	16.37	0.05	0.77	0.77	0.77	0.78	1.67	-0.12	1.41	0.12
12.05.2019	13:42:53.7	8.26	0.05	0.68	0.68	0.68	0.68	0.92	0.13	0.63	0.08
12.05.2019	13:42:53.7	-1.03	0.05	0.56	0.56	0.56	0.56	0.32	-0.05	0.08	0.22
12.05.2019	13:42:53.9	-10.14	0.05	0.45	0.45	0.45	0.45	0.07	-0.01	-0.01	0.15
12.05.2019	13:42:54.0	-17.84	0.05	0.40	0.40	0.40	0.40	0.14	-0.02	-0.01	0.13
12.05.2019	13:42:54.1	-23.03	0.05	0.43	0.43	0.42	0.43	0.17	-0.03	0.00	0.21
12.05.2019	13:42:54.2	-24.98	0.05	0.52	0.52	0.52	0.52	0.41	0.05	0.32	0.15
12.05.2019	13:42:54.2	-23.46	0.05	0.64	0.64	0.64	0.64	0.92	-0.24	0.76	0.15
12.05.2019	13:42:54.4	-18.61	0.05	0.75	0.75	0.75	0.75	1.43	-0.05	1.16	0.18
12.05.2019	13:42:54.5	-11.15	0.05	0.80	0.80	0.80	0.80	1.62	-0.05	1.43	0.20
12.05.2019	13:42:54.6	-2.12	0.05	0.77	0.77	0.77	0.77	1.50	0.01	1.16	0.14
12.05.2019	13:42:54.7	7.20	0.05	0.68	0.68	0.68	0.68	0.91	-0.00	0.62	0.26
12.05.2019	13:42:54.7	15.52	0.05	0.56	0.56	0.56	0.56	0.32	0.17	-0.03	0.15
12.05.2019	13:42:54.9	21.64	0.05	0.45	0.45	0.45	0.45	0.28	0.04	-0.05	0.24
12.05.2019	13:42:55.0	24.72	0.05	0.40	0.40	0.40	0.40	0.02	-0.00	-0.02	0.33
12.05.2019	13:42:55.1	24.35	0.05	0.42	0.43	0.42	0.43	0.27	-0.29	-0.01	0.12
12.05.2019	13:42:55.2	20.56	0.05	0.52	0.52	0.52	0.52	0.49	0.21	0.13	0.17
12.05.2019	13:42:55.2	13.87	0.05	0.64	0.64	0.64	0.64	1.12	0.00	0.74	0.05
12.05.2019	13:42:55.4	5.22	0.05	0.75	0.75	0.75	0.75	1.57	-0.01	1.55	0.22
12.05.2019	13:42:55.5	-4.13	0.05	0.80	0.80	0.80	0.80	1.81	0.03	1.90	0.14
12.05.2019	13:42:55.6	-12.93	0.05	0.77	0.77	0.77	0.77	1.76	-0.02	1.69	0.14
12.05.2019	13:42:55.7	-19.90	0.05	0.68	0.68	0.68	0.68	0.72	-0.00	0.83	0.21
12.05.2019	13:42:55.7	-24.07	0.05	0.56	0.56	0.56	0.56	0.24	-0.01	0.11	0.13
12.05.2019	13:42:55.9	-24.87	0.05	0.45	0.45	0.45	0.45	0.20	-0.04	0.16	0.13
12.05.2019	13:42:56.0	-22.18	0.05	0.40	0.40	0.40	0.40	0.31	-0.11	0.16	0.16
12.05.2019	13:42:56.1	-16.37	0.05	0.42	0.43	0.42	0.43	0.12	-0.00	0.04	0.11
12.05.2019	13:42:56.2	-8.25	0.05	0.52	0.52	0.52	0.52	0.44	-0.14	-0.07	0.13
12.05.2019	13:42:56.2	1.00	0.05	0.64	0.64	0.64	0.64	0.85	-0.02	0.69	0.15
12.05.2019	13:42:56.4	10.16	0.05	0.75	0.75	0.75	0.75	1.37	-0.15	1.24	0.18
12.05.2019	13:42:56.5	17.83	0.05	0.80	0.80	0.80	0.80	1.75	0.00	1.47	0.15
12.05.2019	13:42:56.6	23.03	0.05	0.77	0.77	0.77	0.78	1.79	-0.07	1.14	0.14
12.05.2019	13:42:56.7	24.97	0.05	0.68	0.68	0.68	0.68	0.73	-0.01	0.46	0.14
12.05.2019	13:42:56.7	23.46	0.05	0.56	0.56	0.56	0.56	0.29	-0.03	-0.07	0.30
12.05.2019	13:42:56.9	18.61	0.05	0.45	0.45	0.45	0.45	0.13	-0.15	0.01	0.17
12.05.2019	13:42:57.0	11.15	0.05	0.40	0.40	0.40	0.40	0.10	0.03	-0.06	0.09
12.05.2019	13:42:57.1	2.12	0.05	0.42	0.42	0.42	0.43	0.42	-0.07	-0.02	0.08
12.05.2019	13:42:57.2	-7.21	0.05	0.52	0.52	0.52	0.52	0.50	-0.02	0.18	0.12
12.05.2019	13:42:57.2	-15.51	0.05	0.64	0.64	0.64	0.64	1.04	-0.10	0.81	0.19
12.05.2019	13:42:57.4	-21.64	0.05	0.75	0.75	0.75	0.75	1.42	0.21	1.54	0.14
12.05.2019	13:42:57.5	-24.72	0.05	0.80	0.80	0.80	0.80	1.67	-0.07	1.77	0.15
12.05.2019	13:42:57.6	-24.36	0.05	0.77	0.77	0.77	0.77	1.64	-0.02	1.25	0.12
12.05.2019	13:42:57.7	-20.56	0.05	0.68	0.68	0.68	0.68	0.83	-0.00	0.53	0.14
12.05.2019	13:42:57.8	-13.87	0.05	0.56	0.56	0.56	0.56	0.23	0.06	0.10	0.18
12.05.2019	13:42:57.9	-5.24	0.05	0.45	0.45	0.45	0.45	0.10	0.07	-0.01	0.12
12.05.2019	13:42:58.0	4.14	0.05	0.40	0.40	0.40	0.40	0.07	-0.01	-0.04	0.15
12.05.2019	13:42:58.1	12.93	0.05	0.42	0.43	0.42	0.42	0.11	-0.09	-0.05	0.16
12.05.2019	13:42:58.2	19.90	0.05	0.52	0.52	0.52	0.52	0.54	-0.09	0.18	0.15
12.05.2019	13:42:58.2	24.06	0.05	0.64	0.64	0.64	0.64	1.03	0.00	0.50	0.14
12.05.2019	13:42:58.4	24.88	0.05	0.75	0.75	0.75	0.75	1.50	0.00	1.21	0.15
12.05.2019	13:42:58.5	22.19	0.05	0.80	0.80	0.80	0.80	1.48	0.05	1.54	0.19
12.05.2019	13:42:58.6	16.36	0.05	0.77	0.77	0.77	0.78	1.63	0.08	1.52	0.21
12.05.2019	13:42:58.7	8.26	0.05	0.68	0.68	0.68	0.68	0.81	-0.01	0.56	0.15
12.05.2019	13:42:58.7	-1.03	0.05	0.56	0.56	0.56	0.56	0.35	0.12	0.05	0.01
12.05.2019	13:42:58.9	-10.14	0.05	0.45	0.45	0.45	0.45	0.15	-0.00	-0.06	0.20
12.05.2019	13:42:59.0	-17.84	0.05	0.40	0.40	0.40	0.40	0.17	-0.02	0.24	0.05
12.05.2019	13:42:59.1	-23.03	0.05	0.42	0.43	0.43	0.43	0.20	0.04	0.04	0.16
12.05.2019	13:42:59.2	-24.98	0.05	0.52	0.52	0.52	0.52	0.47	-0.03	0.22	0.24
12.05.2019	13:42:59.2	-23.45	0.05	0.64	0.64	0.64	0.64	1.04	-0.04	0.66	0.16
12.05.2019	13:42:59.4	-18.61	0.05	0.75	0.75	0.75	0.75	1.29	-0.01	0.98	0.23
12.05.2019	13:42:59.5	-11.16	0.05	0.80	0.80	0.80	0.80	1.51	-0.05	1.39	0.14
12.05.2019	13:42:59.6	-2.12	0.05	0.77	0.77	0.77	0.77	1.57	-0.10	1.20	0.12
12.05.2019	13:42:59.7	7.19	0.05	0.68	0.68	0.68	0.68	0.83	-0.08	0.43	0.13
12.05.2019	13:42:59.7	15.52	0.05	0.56	0.56	0.56	0.56	0.27	-0.01	0.04	0.19
12.05.2019	13:42:59.9	21.65	0.05	0.45	0.45	0.45	0.45	0.17	-0.09	0.00	0.20
12.05.2019	13:43:00.0	24.73	0.05	0.40	0.40	0.40	0.40	0.13	0.05	-0.09	0.13
12.05.2019	13:43:00.1	24.36	0.05	0.43	0.42	0.42	0.43	0.06	-0.03	-0.23	0.11
12.05.2019	13:43:00.2	20.56	0.05	0.52	0.52	0.52	0.52	0.47	-0.01	0.21	0.13
12.05.2019	13:43:00.2	13.87	0.05	0.64	0.64	0.64	0.64	1.12	-0.11	0.72	0.15
12.05.2019	13:43:00.4	5.22	0.05	0.75	0.75	0.75	0.75	1.64	0.00	1.60	-0.06
12.05.2019	13:43:00.5	-4.14	0.05	0.80	0.80	0.80	0.80	1.72	0.20	1.87	0.22
12.05.2019	13:43:00.6	-12.93	0.05	0.77	0.77	0.77	0.77	1.69	-0.07	1.61	0.09
12.05.2019	13:43:00.7	-19.88	0.05	0.68	0.68	0.68	0.68	1.00	0.04	0.50	0.25
12.05.2019	13:43:00.7	-24.06	0.05	0.56	0.56	0.56	0.56	0.29	0.03	0.13	0.09
12.05.2019	13:43:00.9	-24.88	0.05	0.45	0.45	0.45	0.45	0.17	-0.18	0.13	0.10
12.05.2019	13:43:01.0	-22.18	0.05	0.40	0.40	0.40	0.40	-0.03	-0.01	-0.00	0.18
12.05.2019	13:43:01.1	-16.36	0.05	0.42	0.43	0.42	0.43	0.12	0.12	0.13	0.23
12.05.2019	13:43:01.2	-8.26	0.05	0.52	0.52	0.52	0.52	0.29	0.04	0.23	0.15
12.05.2019	13:43:01.2	1.01	0.05	0.64	0.64	0.64	0.64	0.94	-0.10	0.53	0.15
12.05.2019	13:43:01.4	10.15	0.05	0.75	0.75	0.75	0.75	1.42	0.03	1.21	0.04
12.05.2019	13:43:01.5	17.84	0.05	0.80	0.80	0.80	0.80	1.58	0.01	1.43	0.13
12.05.2019	13:43:01.6	23.04	0.05	0.77	0.77	0.77	0.78	1.59	-0.19	1.14	0.14
12.05.2019	13:43:01.7	24.97	0.05	0.68	0.68	0.68	0.68	0.84	-0.11	0.47	0.15
12.05.2019	13:43:01.7	23.46	0.05	0.56	0.56	0.56	0.56	0.48	-0.04	0.15	-0.00
12.05.2019	13:43:01.9	18.61	0.05	0.45	0.45	0.45	0.45	0.15	-0.05	0.01	0.07
12.05.2019	13:43:02.0	11.15	0.05	0.40	0.40	0.40	0.40	0.15	-0.02	0.06	0.13
12.05.2019	13:43:02.1	2.12	0.05	0.42	0.43	0.42	0.43	0.20	-0.05	-0.07	0.16
12.05.2019	13:43:02.2	-7.20	0.05	0.52	0.52	0.52	0.52	0.40	0.01	0.30	0.18
12.05.2019	13:43:02.2	-15.50	0.05	0.64	0.64	0.64	0.64	1.18	-0.03	0.71	0.09
12.05.2019	13:43:02.4	-21.64	0.05	0.75	0.75	0.75	0.75	1.70	0.09	1.58	0.20
12.05.2019	13:43:02.5	-24.71	0.05	0.80	0.80	0.80	0.80	1.80	-0.06	1.85	0.14
12.05.2019	13:43:02.6	-24.35	0.05	0.77	0.77	0.77	0.78	1.63	-0.01	1.05	0.00
12.05.2019	13:43:02.7	-20.57	0.05	0.68	0.68	0.68	0.68	0.82	-0.06	0.46	0.11
12.05.2019	13:43:02.7	-13.87	0.05	0.56	0.56	0.56	0.56	0.50	0.14	0.06	0.09
12.05.2019	13:43:02.9	-5.23	0.05	0.45	0.45	0.45	0.45	0.12	0.06	0.21	0.07
12.05.2019	13:43:03.0	4.14	0.05	0.40	0.40	0.40	0.40	0.15	0.04	-0.04	0.13
12.05.2019	13:43:03.1	12.94	0.05	0.43	0.43	0.43	0.43	0.14	0.07	-0.21	0.20
12.05.2019	13:43:03.2	19.90	0.05	0.52	0.52	0.52	0.52	0.38	-0.09	0.17	0.35
12.05.2019	13:43:03.2	24.07	0.05	0.64	0.64	0.64	0.64	0.87	-0.06	0.55	0.23
12.05.2019	13:43:03.4	24.87	0.05	0.75	0.75	0.75	0.75	1.47	-0.08	1.30	0.14
12.05.2019	13:43:03.5	22.19	0.05	0.80	0.80	0.80	0.80	1.59	-0.02	1.73	0.15
12.05.2019	13:43:03.6	16.37	0.05	0.77	0.77	0.77	0.78	1.53	-0.03	1.32	0.15
12.05.2019	13:43:03.7	8.26	0.05	0.68	0.68	0.68	0.68	0.80	-0.02	0.84	-0.01
12.05.2019	13:43:03.7	-1.02	0.05	0.56	0.56	0.56	0.56	0.31	-0.02	0.21	0.15
12.05.2019	13:43:03.9	-10.14	0.05	0.45	0.45	0.45	0.45	0.13	0.04	-0.03	0.14
12.05.2019	13:43:04.0	-17.86	0.05	0.40	0.40	0.40	0.40	0.04	0.01	-0.05	0.12
12.05.2019	13:43:04.1	-23.04	0.05	0.42	0.42	0.42	0.43	0.19	-0.06	0.04	0.13
12.05.2019	13:43:04.2	-24.98	0.05	0.52	0.52	0.52	0.52	0.52	-0.02	0.24	0.10
12.05.2019	13:43:04.2	-23.45	0.05	0.64	0.64	0.64	0.64	1.04	-0.10	0.72	0.18
12.05.2019	13:43:04.4	-18.61	0.05	0.75	0.75	0.75	0.75	1.44	-0.01	1.20	0.19
12.05.2019	13:43:04.5	-11.16	0.05	0.80	0.80	0.80	0.80	1.56	-0.04	1.38	0.10
12.05.2019	13:43:04.6	-2.12	0.05	0.77	0.77	0.77	0.78	1.61	0.00	1.11	0.13
12.05.2019	13:43:04.7	7.19	0.05	0.68	0.68	0.68	0.68	0.72	-0.01	0.47	-0.01
12.05.2019	13:43:04.7	15.52	0.05	0.56	0.56	0.56	0.56	0.30	-0.09	0.10	0.16
12.05.2019	13:43:04.9	21.64	0.05	0.45	0.45	0.45	0.45	0.13	-0.06	0.00	0.10
12.05.2019	13:43:05.0	24.72	0.05	0.40	0.40	0.40	0.40	0.24	0.03	0.02	0.04
12.05.2019	13:43:05.1	24.35	0.05	0.42	0.43	0.43	0.43	0.17	0.00	0.03	0.13
12.05.2019	13:43:05.2	20.57	0.05	0.52	0.52	0.52	0.52	0.43	0.01	0.29	0.08
12.05.2019	13:43:05.2	13.87	0.05	0.64	0.64	0.64	0.64	0.97	-0.04	0.86	0.15
12.05.2019	13:43:05.4	5.23	0.05	0.75	0.75	0.75	0.75	1.64	-0.03	1.54	0.02
12.05.2019	13:43:05.5	-4.13	0.05	0.80	0.80	0.80	0.80	1.80	0.06	1.76	0.15
12.05.2019	13:43:05.6	-12.92	0.05	0.77	0.77	0.77	0.77	1.79	-0.03	1.57	0.05
12.05.2019	13:43:05.7	-19.89	0.05	0.68	0.68	0.68	0.68	0.77	-0.04	0.86	0.14
12.05.2019	13:43:05.7	-24.06	0.05	0.56	0.56	0.56	0.56	0.37	-0.08	0.05	0.13
12.05.2019	13:43:05.9	-24.89	0.05	0.45	0.45	0.45	0.45	0.13	-0.04	-0.06	0.13
12.05.2019	13:43:06.0	-22.18	0.05	0.40	0.40	0.40	0.40	0.15	-0.01	-0.07	0.09
12.05.2019	13:43:06.1	-16.35	0.05	0.42	0.42	0.42	0.42	-0.05	0.08	0.00	0.16
12.05.2019	13:43:06.2	-8.26	0.05	0.52	0.52	0.52	0.52	0.42	-0.05	0.14	0.16
12.05.2019	13:43:06.2	1.01	0.05	0.64	0.64	0.64	0.64	1.00	0.02	0.65	0.19
12.05.2019	13:43:06.4	10.15	0.05	0.75	0.75	0.75	0.75	1.50	-0.01	1.27	0.14
12.05.2019	13:43:06.5	17.84	0.05	0.80	0.80	0.80	0.80	1.53	-0.03	1.37	0.09
12.05.2019	13:43:06.6	23.02	0.05	0.77	0.77	0.77	0.78	1.62	-0.09	1.03	0.13
12.05.2019	13:43:06.7	24.97	0.05	0.68	0.68	0.68	0.68	0.80	0.03	0.41	0.27
12.05.2019	13:43:06.7	23.46	0.05	0.56	0.56	0.56	0.56	0.62	0.16	0.18	0.16
12.05.2019	13:43:06.9	18.61	0.05	0.45	0.45	0.45	0.45	0.23	-0.19	-0.03	0.11
12.05.2019	13:43:07.0	11.15	0.05	0.40	0.40	0.40	0.40	0.12	-0.08	-0.01	0.04
12.05.2019	13:43:07.1	2.12	0.05	0.42	0.42	0.42	0.43	0.18	-0.02	0.07	0.12
12.05.2019	13:43:07.2	-7.20	0.05	0.52	0.52	0.52	0.52	0.45	0.10	0.25	0.06
