Date	Time	S1 [°]	S2 [°]	L1 contact [mm]	L2 contact [mm]	L3 contact [mm]	L4 contact [mm]	Loading1 [N]	Loading2 [N]	Loading3 [N]	Loading4 [N]
12.05.2019	11:35:30.0	12.07	0.04	0.84	0.84	0.84	0.84	1.39	1.45	1.08	1.21
12.05.2019	11:35:30.1	22.59	0.04	0.98	0.98	0.98	0.98	2.13	2.04	2.65	1.81
12.05.2019	11:35:30.2	24.57	0.04	0.98	0.98	0.98	0.98	2.11	1.54	2.16	1.53
12.05.2019	11:35:30.3	17.12	0.04	0.83	0.83	0.83	0.84	1.11	0.96	0.76	1.24
12.05.2019	11:35:30.4	3.12	0.04	0.60	0.60	0.60	0.60	0.04	-0.02	0.18	0.19
12.05.2019	11:35:30.5	-12.08	0.04	0.36	0.36	0.36	0.36	0.03	0.05	-0.05	0.02
12.05.2019	11:35:30.6	-22.64	0.04	0.22	0.22	0.22	0.22	0.05	0.11	-0.13	-0.01
12.05.2019	11:35:30.7	-24.56	0.04	0.22	0.22	0.22	0.22	-0.01	0.04	-0.01	-0.09
12.05.2019	11:35:30.8	-17.13	0.04	0.36	0.37	0.36	0.36	0.03	0.24	0.05	-0.04
12.05.2019	11:35:30.9	-3.11	0.04	0.60	0.60	0.60	0.60	0.35	0.45	0.23	0.44
12.05.2019	11:35:31.0	12.07	0.04	0.84	0.84	0.84	0.84	1.37	1.38	0.99	1.34
12.05.2019	11:35:31.1	22.63	0.04	0.98	0.98	0.98	0.98	2.16	2.13	2.65	1.84
12.05.2019	11:35:31.2	24.57	0.04	0.98	0.98	0.98	0.98	2.03	1.56	2.34	1.64
12.05.2019	11:35:31.3	17.12	0.04	0.83	0.83	0.83	0.84	1.08	1.11	0.76	1.24
12.05.2019	11:35:31.4	3.12	0.04	0.60	0.60	0.60	0.60	-0.01	0.08	0.11	0.05
12.05.2019	11:35:31.5	-12.07	0.04	0.36	0.36	0.36	0.36	-0.05	0.24	-0.07	0.07
12.05.2019	11:35:31.6	-22.65	0.04	0.22	0.22	0.22	0.22	-0.04	0.11	0.04	0.09
12.05.2019	11:35:31.7	-24.58	0.04	0.22	0.22	0.22	0.22	-0.11	0.04	-0.06	0.13
12.05.2019	11:35:31.8	-17.11	0.04	0.36	0.37	0.37	0.36	-0.04	0.17	0.09	0.10
12.05.2019	11:35:31.9	-3.11	0.04	0.60	0.60	0.60	0.60	0.26	0.58	0.30	0.41
12.05.2019	11:35:32.0	12.06	0.04	0.84	0.84	0.84	0.84	1.48	1.34	0.96	1.22
12.05.2019	11:35:32.1	22.63	0.04	0.98	0.98	0.98	0.98	2.12	2.22	2.65	1.93
12.05.2019	11:35:32.2	24.57	0.04	0.98	0.98	0.98	0.98	1.92	1.57	2.00	1.58
12.05.2019	11:35:32.3	17.12	0.04	0.83	0.83	0.83	0.84	1.11	0.88	0.72	1.15
12.05.2019	11:35:32.4	3.12	0.04	0.60	0.60	0.60	0.60	0.11	0.12	0.06	0.20
12.05.2019	11:35:32.5	-12.07	0.04	0.36	0.36	0.36	0.36	0.00	0.02	-0.04	0.09
12.05.2019	11:35:32.6	-22.59	0.04	0.22	0.22	0.22	0.22	0.03	0.04	0.08	-0.20
12.05.2019	11:35:32.7	-24.57	0.04	0.22	0.22	0.22	0.22	0.05	0.03	-0.01	-0.19
12.05.2019	11:35:32.8	-17.12	0.04	0.36	0.37	0.37	0.36	-0.02	0.18	0.09	0.15
12.05.2019	11:35:32.9	-3.12	0.04	0.60	0.60	0.60	0.60	0.10	0.49	0.30	0.26
12.05.2019	11:35:33.0	12.07	0.04	0.84	0.84	0.84	0.84	1.49	1.37	1.11	1.34
12.05.2019	11:35:33.1	22.64	0.04	0.98	0.98	0.98	0.98	2.22	1.92	2.59	1.89
12.05.2019	11:35:33.2	24.57	0.04	0.98	0.98	0.98	0.98	2.06	1.54	2.24	1.47
12.05.2019	11:35:33.3	17.12	0.04	0.83	0.83	0.83	0.84	1.00	0.93	0.94	1.19
12.05.2019	11:35:33.4	3.12	0.04	0.60	0.60	0.60	0.60	0.06	0.02	-0.06	0.20
12.05.2019	11:35:33.5	-12.08	0.04	0.36	0.36	0.36	0.36	-0.13	0.07	0.13	-0.08
12.05.2019	11:35:33.6	-22.59	0.04	0.22	0.22	0.22	0.22	0.04	-0.00	-0.09	-0.06
12.05.2019	11:35:33.7	-24.56	0.04	0.22	0.22	0.22	0.22	0.00	-0.10	-0.03	-0.06
12.05.2019	11:35:33.8	-17.12	0.04	0.36	0.37	0.36	0.36	0.13	0.12	0.04	0.08
12.05.2019	11:35:33.9	-3.11	0.04	0.60	0.60	0.60	0.60	0.41	0.68	0.38	0.38
12.05.2019	11:35:34.0	11.95	0.04	0.83	0.83	0.83	0.83	1.53	1.35	0.93	1.26
12.05.2019	11:35:34.1	22.63	0.04	0.98	0.98	0.98	0.98	2.12	1.92	2.61	1.81
12.05.2019	11:35:34.2	24.58	0.04	0.98	0.98	0.98	0.98	2.14	1.55	2.16	1.67
12.05.2019	11:35:34.3	17.12	0.04	0.83	0.83	0.83	0.84	1.18	1.14	0.66	1.20
12.05.2019	11:35:34.4	3.12	0.04	0.60	0.60	0.60	0.60	0.12	0.11	-0.06	0.16
12.05.2019	11:35:34.5	-12.07	0.04	0.36	0.36	0.36	0.36	-0.12	0.03	-0.03	-0.13
12.05.2019	11:35:34.6	-22.64	0.04	0.22	0.22	0.22	0.22	-0.03	-0.03	-0.09	-0.06
12.05.2019	11:35:34.7	-24.57	0.04	0.22	0.22	0.22	0.22	0.08	0.02	-0.07	-0.04
12.05.2019	11:35:34.8	-17.11	0.04	0.36	0.37	0.37	0.36	0.00	0.14	0.13	0.19
12.05.2019	11:35:34.9	-3.11	0.04	0.60	0.60	0.60	0.60	0.26	0.56	0.28	0.41
12.05.2019	11:35:35.0	12.06	0.04	0.84	0.84	0.84	0.84	1.48	1.40	1.15	1.31
12.05.2019	11:35:35.1	22.59	0.04	0.98	0.98	0.98	0.98	2.11	1.90	2.64	1.87
12.05.2019	11:35:35.2	24.57	0.04	0.98	0.98	0.98	0.98	2.01	1.54	2.06	1.57
12.05.2019	11:35:35.3	17.13	0.04	0.83	0.83	0.83	0.84	1.26	0.68	0.76	1.20
12.05.2019	11:35:35.4	3.12	0.04	0.60	0.60	0.60	0.60	0.12	-0.02	0.12	0.20
12.05.2019	11:35:35.5	-12.08	0.04	0.36	0.36	0.36	0.36	0.06	-0.05	0.00	-0.03
12.05.2019	11:35:35.6	-22.64	0.04	0.22	0.22	0.22	0.22	0.08	0.04	-0.08	-0.17
12.05.2019	11:35:35.7	-24.57	0.04	0.22	0.22	0.22	0.22	-0.05	0.04	-0.04	-0.00
12.05.2019	11:35:35.8	-17.12	0.04	0.36	0.37	0.37	0.36	0.02	0.02	0.03	0.18
12.05.2019	11:35:35.9	-3.13	0.04	0.60	0.60	0.60	0.60	0.41	0.45	0.43	0.48
12.05.2019	11:35:36.0	11.97	0.04	0.83	0.83	0.83	0.83	1.47	1.46	1.27	1.44
12.05.2019	11:35:36.1	22.64	0.04	0.98	0.98	0.98	0.98	2.22	1.94	2.64	1.62
12.05.2019	11:35:36.2	24.57	0.04	0.98	0.98	0.98	0.98	2.03	1.52	2.20	1.56
12.05.2019	11:35:36.3	17.12	0.04	0.83	0.83	0.83	0.84	1.17	0.89	0.68	1.17
12.05.2019	11:35:36.4	3.12	0.04	0.60	0.60	0.60	0.60	0.18	0.02	0.21	0.25
12.05.2019	11:35:36.5	-12.08	0.04	0.36	0.36	0.36	0.36	-0.25	0.03	-0.10	-0.03
12.05.2019	11:35:36.6	-22.65	0.04	0.22	0.22	0.22	0.22	-0.01	-0.02	0.04	-0.08
12.05.2019	11:35:36.7	-24.56	0.04	0.22	0.22	0.22	0.22	0.08	-0.11	0.04	0.07
12.05.2019	11:35:36.8	-17.12	0.04	0.36	0.37	0.36	0.36	0.00	0.13	0.13	-0.02
12.05.2019	11:35:36.9	-3.11	0.04	0.60	0.60	0.60	0.60	0.23	0.45	0.48	0.39
12.05.2019	11:35:37.0	12.06	0.04	0.84	0.84	0.84	0.84	1.47	1.39	1.18	1.19
12.05.2019	11:35:37.1	22.63	0.04	0.98	0.98	0.98	0.98	2.45	1.67	2.50	1.79
12.05.2019	11:35:37.2	24.57	0.04	0.98	0.98	0.98	0.98	1.99	1.56	2.08	1.50
12.05.2019	11:35:37.3	17.12	0.04	0.83	0.83	0.83	0.84	1.14	0.72	0.79	1.18
12.05.2019	11:35:37.4	3.12	0.04	0.60	0.60	0.60	0.60	0.08	0.12	-0.01	0.05
12.05.2019	11:35:37.5	-12.07	0.04	0.36	0.36	0.36	0.36	0.01	0.03	0.00	-0.01
12.05.2019	11:35:37.6	-22.59	0.04	0.22	0.22	0.22	0.22	0.21	0.02	-0.03	-0.17
12.05.2019	11:35:37.7	-24.58	0.04	0.22	0.22	0.22	0.22	-0.07	0.08	-0.07	-0.03
12.05.2019	11:35:37.8	-17.11	0.04	0.37	0.37	0.37	0.36	0.01	0.27	0.28	0.10
12.05.2019	11:35:37.9	-3.11	0.04	0.60	0.60	0.60	0.60	0.28	0.44	0.15	0.51
12.05.2019	11:35:38.0	12.07	0.04	0.84	0.84	0.84	0.84	1.51	1.31	1.04	1.30
12.05.2019	11:35:38.1	22.64	0.04	0.98	0.98	0.98	0.98	2.00	1.85	2.57	1.87
12.05.2019	11:35:38.2	24.56	0.04	0.98	0.98	0.98	0.98	2.12	1.51	2.36	1.74
12.05.2019	11:35:38.3	17.12	0.04	0.83	0.83	0.83	0.84	1.10	0.91	0.70	1.11
12.05.2019	11:35:38.4	3.12	0.04	0.60	0.60	0.60	0.60	0.02	0.10	0.06	0.25
12.05.2019	11:35:38.5	-12.08	0.04	0.36	0.36	0.36	0.36	0.05	0.22	-0.03	-0.08
12.05.2019	11:35:38.6	-22.64	0.04	0.22	0.22	0.22	0.22	0.06	0.02	-0.18	-0.08
12.05.2019	11:35:38.7	-24.57	0.04	0.22	0.22	0.22	0.22	-0.08	-0.01	0.03	-0.10
12.05.2019	11:35:38.8	-17.12	0.04	0.36	0.37	0.37	0.36	0.21	0.19	-0.03	0.11
12.05.2019	11:35:38.9	-3.11	0.04	0.60	0.60	0.60	0.60	0.13	0.55	0.39	0.38
12.05.2019	11:35:39.0	12.07	0.04	0.84	0.84	0.84	0.84	1.44	1.35	1.05	1.36
12.05.2019	11:35:39.1	22.63	0.04	0.98	0.98	0.98	0.98	2.10	1.77	2.60	1.83
12.05.2019	11:35:39.2	24.56	0.04	0.98	0.98	0.98	0.98	2.10	1.66	2.23	1.58
12.05.2019	11:35:39.3	17.12	0.04	0.83	0.83	0.83	0.84	1.13	0.92	0.72	1.15
12.05.2019	11:35:39.4	3.24	0.04	0.60	0.60	0.60	0.60	0.04	0.11	0.05	0.17
12.05.2019	11:35:39.5	-11.97	0.04	0.37	0.37	0.37	0.37	-0.01	0.06	-0.12	0.00
12.05.2019	11:35:39.6	-22.65	0.04	0.22	0.22	0.22	0.22	0.06	-0.14	0.12	-0.08
12.05.2019	11:35:39.7	-24.56	0.04	0.22	0.22	0.22	0.22	0.01	0.13	0.08	0.03
12.05.2019	11:35:39.8	-17.12	0.04	0.36	0.37	0.36	0.36	0.11	0.12	0.02	-0.07
12.05.2019	11:35:39.9	-3.11	0.04	0.60	0.60	0.60	0.60	0.33	0.42	0.41	0.36
12.05.2019	11:35:40.0	12.07	0.04	0.84	0.84	0.84	0.84	1.29	1.27	1.05	1.26
12.05.2019	11:35:40.1	22.63	0.04	0.98	0.98	0.98	0.98	2.19	1.93	2.52	1.79
12.05.2019	11:35:40.2	24.57	0.04	0.98	0.98	0.98	0.98	2.02	1.35	2.11	1.64
12.05.2019	11:35:40.3	17.13	0.04	0.83	0.83	0.83	0.84	1.06	0.87	0.68	1.22
12.05.2019	11:35:40.4	3.12	0.04	0.60	0.60	0.60	0.60	0.07	0.11	0.01	0.17
12.05.2019	11:35:40.5	-12.07	0.04	0.36	0.36	0.36	0.36	0.06	0.21	-0.01	0.15
12.05.2019	11:35:40.6	-22.64	0.04	0.22	0.22	0.22	0.22	-0.06	-0.18	0.04	-0.06
12.05.2019	11:35:40.7	-24.58	0.04	0.22	0.22	0.22	0.22	0.11	0.15	0.03	0.02
12.05.2019	11:35:40.8	-17.12	0.04	0.36	0.37	0.36	0.36	-0.01	0.12	0.18	-0.03
12.05.2019	11:35:40.9	-3.11	0.04	0.60	0.60	0.60	0.60	0.16	0.30	0.28	0.33
12.05.2019	11:35:41.0	12.07	0.04	0.84	0.84	0.84	0.84	1.23	1.30	1.03	1.26
12.05.2019	11:35:41.1	22.64	0.04	0.98	0.98	0.98	0.98	2.10	2.16	2.64	1.87
12.05.2019	11:35:41.2	24.57	0.04	0.98	0.98	0.98	0.98	2.06	1.36	2.22	1.67
12.05.2019	11:35:41.3	17.13	0.04	0.83	0.83	0.83	0.84	0.91	0.86	0.72	1.17
12.05.2019	11:35:41.4	3.12	0.04	0.60	0.60	0.60	0.60	-0.11	0.16	0.14	0.23
12.05.2019	11:35:41.5	-12.08	0.04	0.36	0.36	0.36	0.36	-0.02	0.04	-0.03	-0.02
12.05.2019	11:35:41.6	-22.64	0.04	0.22	0.22	0.22	0.22	-0.09	0.08	0.00	-0.25
12.05.2019	11:35:41.7	-24.57	0.04	0.22	0.22	0.22	0.22	0.21	0.09	0.02	0.15
12.05.2019	11:35:41.8	-17.12	0.04	0.36	0.37	0.37	0.36	0.02	0.08	0.14	0.13
12.05.2019	11:35:41.9	-3.12	0.04	0.60	0.60	0.60	0.60	0.19	0.53	0.35	0.50
12.05.2019	11:35:42.0	11.97	0.04	0.83	0.83	0.83	0.83	1.45	1.40	1.01	1.31
12.05.2019	11:35:42.1	22.64	0.04	0.98	0.98	0.98	0.98	2.11	1.89	2.62	1.87
12.05.2019	11:35:42.2	24.57	0.04	0.98	0.98	0.98	0.98	2.06	1.64	2.14	1.57
12.05.2019	11:35:42.3	17.12	0.04	0.83	0.83	0.83	0.84	1.25	0.88	0.69	1.15
12.05.2019	11:35:42.4	3.24	0.04	0.60	0.60	0.60	0.60	-0.02	0.06	0.04	0.19
12.05.2019	11:35:42.5	-12.07	0.04	0.36	0.36	0.36	0.36	0.00	-0.06	-0.14	-0.01
12.05.2019	11:35:42.6	-22.65	0.04	0.22	0.22	0.22	0.22	0.03	0.04	-0.16	-0.08
12.05.2019	11:35:42.7	-24.56	0.04	0.22	0.22	0.22	0.22	0.00	0.08	-0.01	-0.01
12.05.2019	11:35:42.8	-17.12	0.04	0.36	0.37	0.36	0.36	0.04	0.01	-0.01	0.10
12.05.2019	11:35:42.9	-3.11	0.04	0.60	0.60	0.60	0.60	0.30	0.51	0.38	0.42
12.05.2019	11:35:43.0	12.08	0.04	0.84	0.84	0.84	0.84	1.43	1.40	0.97	1.19
12.05.2019	11:35:43.1	22.63	0.04	0.98	0.98	0.98	0.98	2.05	1.83	2.58	1.82
12.05.2019	11:35:43.2	24.58	0.04	0.98	0.98	0.98	0.98	1.94	1.56	2.02	1.65
12.05.2019	11:35:43.3	17.12	0.04	0.83	0.83	0.83	0.84	1.02	0.93	0.77	1.14
12.05.2019	11:35:43.4	3.12	0.04	0.60	0.60	0.60	0.60	-0.02	0.14	0.01	0.21
12.05.2019	11:35:43.5	-12.07	0.04	0.36	0.36	0.36	0.36	0.06	0.21	-0.18	0.00
12.05.2019	11:35:43.6	-22.64	0.04	0.22	0.22	0.22	0.22	0.22	-0.31	-0.01	-0.08
12.05.2019	11:35:43.7	-24.57	0.04	0.22	0.22	0.22	0.22	0.11	0.07	-0.08	0.02
12.05.2019	11:35:43.8	-17.11	0.04	0.37	0.37	0.37	0.36	-0.07	0.32	0.21	0.02
12.05.2019	11:35:43.9	-3.11	0.04	0.60	0.60	0.60	0.60	0.30	0.43	0.38	0.42
12.05.2019	11:35:44.0	12.07	0.04	0.84	0.84	0.84	0.84	1.36	1.33	1.15	1.32
12.05.2019	11:35:44.1	22.64	0.04	0.98	0.98	0.98	0.98	2.32	1.88	2.68	1.95
12.05.2019	11:35:44.2	24.57	0.04	0.98	0.98	0.98	0.98	2.00	1.62	2.10	1.49
12.05.2019	11:35:44.3	17.12	0.04	0.83	0.83	0.83	0.84	1.11	1.00	0.69	1.13
12.05.2019	11:35:44.4	3.12	0.04	0.60	0.60	0.60	0.60	0.09	0.15	0.06	0.13
12.05.2019	11:35:44.5	-12.08	0.04	0.36	0.36	0.36	0.36	0.00	0.08	-0.05	-0.15
12.05.2019	11:35:44.6	-22.65	0.04	0.22	0.22	0.22	0.22	0.07	0.16	-0.02	-0.09
12.05.2019	11:35:44.7	-24.58	0.04	0.22	0.22	0.22	0.22	0.12	-0.09	0.25	-0.04
12.05.2019	11:35:44.8	-17.12	0.04	0.36	0.37	0.36	0.36	0.07	0.24	0.11	0.05
12.05.2019	11:35:44.9	-3.12	0.04	0.60	0.60	0.60	0.60	0.32	0.35	0.25	0.50
12.05.2019	11:35:45.0	12.07	0.04	0.84	0.84	0.84	0.84	1.41	1.44	0.85	1.30
12.05.2019	11:35:45.1	22.63	0.04	0.98	0.98	0.98	0.98	2.08	1.91	2.52	1.75
12.05.2019	11:35:45.2	24.56	0.04	0.98	0.98	0.98	0.98	1.94	1.49	2.19	1.63
12.05.2019	11:35:45.3	17.12	0.04	0.83	0.83	0.83	0.84	1.13	0.92	0.58	1.16
12.05.2019	11:35:45.4	3.12	0.04	0.60	0.60	0.60	0.60	0.29	-0.09	0.07	0.24
12.05.2019	11:35:45.5	-12.07	0.04	0.36	0.36	0.36	0.36	0.22	0.02	-0.09	0.03
12.05.2019	11:35:45.6	-22.64	0.04	0.22	0.22	0.22	0.22	0.05	0.06	-0.01	-0.07
12.05.2019	11:35:45.7	-24.56	0.04	0.22	0.22	0.22	0.22	-0.05	0.12	-0.04	-0.08
12.05.2019	11:35:45.8	-17.12	0.04	0.36	0.37	0.36	0.36	0.06	0.12	0.00	0.02
12.05.2019	11:35:45.9	-3.11	0.04	0.60	0.60	0.60	0.60	0.24	0.52	0.46	0.37
12.05.2019	11:35:46.0	12.07	0.04	0.84	0.84	0.84	0.84	1.42	1.38	0.99	1.33
12.05.2019	11:35:46.1	22.63	0.04	0.98	0.98	0.98	0.98	2.20	1.90	2.69	1.75
12.05.2019	11:35:46.2	24.56	0.04	0.98	0.98	0.98	0.98	1.99	1.59	2.19	1.88
12.05.2019	11:35:46.3	17.13	0.04	0.83	0.83	0.83	0.84	1.13	1.20	0.71	1.11
12.05.2019	11:35:46.4	3.11	0.04	0.60	0.60	0.60	0.60	-0.14	0.15	0.03	0.19
12.05.2019	11:35:46.5	-12.07	0.04	0.36	0.36	0.36	0.36	-0.11	0.04	-0.14	-0.02
12.05.2019	11:35:46.6	-22.65	0.04	0.22	0.22	0.22	0.22	0.02	-0.01	-0.12	-0.05
12.05.2019	11:35:46.7	-24.56	0.04	0.22	0.22	0.22	0.22	0.14	0.34	-0.07	0.02
12.05.2019	11:35:46.8	-17.11	0.04	0.37	0.37	0.37	0.36	-0.18	-0.07	0.14	0.21
12.05.2019	11:35:46.9	-3.11	0.04	0.60	0.60	0.60	0.60	0.28	0.65	0.41	0.30
12.05.2019	11:35:47.0	12.07	0.04	0.84	0.84	0.84	0.84	1.42	1.40	1.09	1.29
12.05.2019	11:35:47.1	22.63	0.04	0.98	0.98	0.98	0.98	2.07	1.85	2.60	1.74
12.05.2019	11:35:47.2	24.57	0.04	0.98	0.98	0.98	0.98	2.01	1.54	2.13	1.43
12.05.2019	11:35:47.3	17.13	0.04	0.83	0.83	0.83	0.84	1.13	0.90	0.61	1.16
12.05.2019	11:35:47.4	3.12	0.04	0.60	0.60	0.60	0.60	-0.08	0.12	0.17	0.12
12.05.2019	11:35:47.5	-12.08	0.04	0.36	0.36	0.36	0.36	-0.04	0.22	-0.04	0.06
12.05.2019	11:35:47.6	-22.64	0.04	0.22	0.22	0.22	0.22	-0.01	0.07	-0.01	-0.08
12.05.2019	11:35:47.7	-24.57	0.04	0.22	0.22	0.22	0.22	-0.02	0.08	-0.09	-0.05
12.05.2019	11:35:47.8	-17.12	0.04	0.36	0.37	0.36	0.36	0.07	0.15	0.12	-0.11
12.05.2019	11:35:47.9	-3.12	0.04	0.60	0.60	0.60	0.60	0.33	0.53	0.29	0.27
12.05.2019	11:35:48.0	12.07	0.04	0.84	0.84	0.84	0.84	1.34	1.44	1.01	1.53
12.05.2019	11:35:48.1	22.64	0.04	0.98	0.98	0.98	0.98	2.15	1.96	2.59	1.77
12.05.2019	11:35:48.2	24.57	0.04	0.98	0.98	0.98	0.98	2.12	1.46	2.18	1.61
12.05.2019	11:35:48.3	17.12	0.04	0.83	0.83	0.83	0.84	1.09	0.92	0.67	1.27
12.05.2019	11:35:48.4	3.12	0.04	0.60	0.60	0.60	0.60	-0.05	0.08	0.03	0.17
12.05.2019	11:35:48.5	-12.08	0.04	0.36	0.36	0.36	0.36	-0.03	0.06	-0.06	-0.08
12.05.2019	11:35:48.6	-22.60	0.04	0.22	0.22	0.22	0.22	0.08	0.01	0.08	-0.03
12.05.2019	11:35:48.7	-24.57	0.04	0.22	0.22	0.22	0.22	-0.03	0.05	0.01	-0.01
12.05.2019	11:35:48.8	-17.13	0.04	0.36	0.37	0.36	0.36	0.01	0.16	-0.00	0.01
12.05.2019	11:35:48.9	-3.11	0.04	0.60	0.60	0.60	0.60	0.35	0.55	0.51	0.50
12.05.2019	11:35:49.0	12.07	0.04	0.84	0.84	0.84	0.84	1.39	1.43	1.05	1.27
12.05.2019	11:35:49.1	22.63	0.04	0.98	0.98	0.98	0.98	2.16	2.09	2.64	1.94
12.05.2019	11:35:49.2	24.58	0.04	0.98	0.98	0.98	0.98	2.11	1.50	2.10	1.56
12.05.2019	11:35:49.3	17.12	0.04	0.83	0.83	0.83	0.84	1.16	0.97	0.73	1.06
12.05.2019	11:35:49.4	3.11	0.04	0.60	0.60	0.60	0.60	0.05	0.03	0.17	0.05
12.05.2019	11:35:49.5	-12.08	0.04	0.36	0.36	0.36	0.36	-0.01	0.07	0.03	-0.04
12.05.2019	11:35:49.6	-22.64	0.04	0.22	0.22	0.22	0.22	0.04	-0.00	0.16	-0.10
12.05.2019	11:35:49.7	-24.58	0.04	0.22	0.22	0.22	0.22	0.00	0.05	-0.01	-0.24
12.05.2019	11:35:49.8	-17.12	0.04	0.36	0.37	0.36	0.36	-0.01	0.15	-0.06	0.12
12.05.2019	11:35:49.9	-3.11	0.04	0.60	0.60	0.60	0.60	0.35	0.46	0.24	0.50
12.05.2019	11:35:50.0	12.07	0.04	0.84	0.84	0.84	0.84	1.42	1.35	1.07	1.40
12.05.2019	11:35:50.1	22.64	0.04	0.98	0.98	0.98	0.98	2.10	1.92	2.60	1.81
12.05.2019	11:35:50.2	24.57	0.04	0.98	0.98	0.98	0.98	1.97	1.55	2.14	1.60
12.05.2019	11:35:50.3	17.12	0.04	0.83	0.83	0.83	0.84	1.34	0.92	0.72	0.97
12.05.2019	11:35:50.4	3.12	0.04	0.60	0.60	0.60	0.60	-0.05	0.06	0.12	0.15
12.05.2019	11:35:50.5	-12.07	0.04	0.36	0.36	0.36	0.36	-0.15	-0.02	-0.05	0.10
12.05.2019	11:35:50.6	-22.64	0.04	0.22	0.22	0.22	0.22	0.01	0.13	0.00	-0.10
12.05.2019	11:35:50.7	-24.57	0.04	0.22	0.22	0.22	0.22	0.00	0.09	0.16	-0.07
12.05.2019	11:35:50.8	-17.12	0.04	0.36	0.37	0.36	0.36	-0.01	0.17	0.20	0.07
12.05.2019	11:35:50.9	-3.12	0.04	0.60	0.60	0.60	0.60	0.42	0.36	0.34	0.33
12.05.2019	11:35:51.0	12.07	0.04	0.84	0.84	0.84	0.84	1.34	1.24	1.06	1.21
12.05.2019	11:35:51.1	22.64	0.04	0.98	0.98	0.98	0.98	2.26	1.92	2.62	1.81
12.05.2019	11:35:51.2	24.57	0.04	0.98	0.98	0.98	0.98	2.17	1.56	2.25	1.61
12.05.2019	11:35:51.3	17.12	0.04	0.83	0.83	0.83	0.84	1.08	1.00	0.58	1.22
12.05.2019	11:35:51.4	3.12	0.04	0.60	0.60	0.60	0.60	0.06	-0.06	0.08	0.09
12.05.2019	11:35:51.5	-11.97	0.04	0.37	0.37	0.37	0.37	-0.03	-0.00	-0.17	0.07
12.05.2019	11:35:51.6	-22.64	0.04	0.22	0.22	0.22	0.22	0.08	0.09	0.05	0.03
12.05.2019	11:35:51.7	-24.57	0.04	0.22	0.22	0.22	0.22	0.00	-0.02	-0.00	-0.02
12.05.2019	11:35:51.8	-17.12	0.04	0.36	0.37	0.36	0.36	0.08	0.09	0.08	0.02
12.05.2019	11:35:51.9	-3.11	0.04	0.60	0.60	0.60	0.60	0.20	0.58	0.41	0.39
12.05.2019	11:35:52.0	11.96	0.04	0.83	0.83	0.83	0.83	1.34	1.32	0.95	1.36
12.05.2019	11:35:52.1	22.63	0.04	0.98	0.98	0.98	0.98	2.15	1.88	2.56	1.78
12.05.2019	11:35:52.2	24.57	0.04	0.98	0.98	0.98	0.98	2.03	1.49	2.02	1.61
12.05.2019	11:35:52.3	17.12	0.04	0.83	0.83	0.83	0.84	1.11	0.92	0.65	1.16
12.05.2019	11:35:52.4	3.12	0.04	0.60	0.60	0.60	0.60	-0.08	0.07	0.21	0.12
12.05.2019	11:35:52.5	-12.07	0.04	0.36	0.36	0.36	0.36	0.04	-0.05	-0.00	-0.00
12.05.2019	11:35:52.6	-22.65	0.04	0.22	0.22	0.22	0.22	-0.10	-0.02	-0.03	-0.05
12.05.2019	11:35:52.7	-24.57	0.04	0.22	0.22	0.22	0.22	-0.17	0.11	-0.07	0.00
12.05.2019	11:35:52.8	-17.11	0.04	0.36	0.37	0.37	0.36	-0.19	0.18	0.16	0.17
12.05.2019	11:35:52.9	-3.11	0.04	0.60	0.60	0.60	0.60	0.27	0.50	0.21	0.43
12.05.2019	11:35:53.0	12.07	0.04	0.84	0.84	0.84	0.84	1.39	1.38	1.07	1.28
12.05.2019	11:35:53.1	22.63	0.04	0.98	0.98	0.98	0.98	2.15	2.01	2.62	1.78
12.05.2019	11:35:53.2	24.56	0.04	0.98	0.98	0.98	0.98	2.04	1.56	2.27	1.70
12.05.2019	11:35:53.3	17.13	0.04	0.83	0.83	0.83	0.84	1.19	0.87	0.78	1.11
12.05.2019	11:35:53.4	3.12	0.04	0.60	0.60	0.60	0.60	0.03	-0.01	0.10	0.11
12.05.2019	11:35:53.5	-12.08	0.04	0.36	0.36	0.36	0.36	0.04	0.04	-0.01	0.09
12.05.2019	11:35:53.6	-22.64	0.04	0.22	0.22	0.22	0.22	-0.01	0.29	-0.09	-0.01
12.05.2019	11:35:53.7	-24.57	0.04	0.22	0.22	0.22	0.22	-0.00	0.04	-0.04	0.01
12.05.2019	11:35:53.8	-17.12	0.04	0.36	0.37	0.37	0.36	-0.06	0.30	0.16	0.04
12.05.2019	11:35:53.9	-3.13	0.04	0.60	0.60	0.60	0.60	0.15	0.48	0.35	0.68
12.05.2019	11:35:54.0	12.07	0.04	0.84	0.84	0.84	0.84	1.46	1.30	1.00	1.29
12.05.2019	11:35:54.1	22.64	0.04	0.98	0.98	0.98	0.98	2.14	1.91	2.54	1.81
12.05.2019	11:35:54.2	24.57	0.04	0.98	0.98	0.98	0.98	2.19	1.51	2.17	1.66
12.05.2019	11:35:54.3	17.12	0.04	0.83	0.83	0.83	0.84	1.05	1.21	0.60	1.20
12.05.2019	11:35:54.4	3.12	0.04	0.60	0.60	0.60	0.60	0.14	0.10	0.14	0.09
12.05.2019	11:35:54.5	-12.08	0.04	0.36	0.36	0.36	0.36	0.08	0.00	0.01	0.02
12.05.2019	11:35:54.6	-22.64	0.04	0.22	0.22	0.22	0.22	-0.02	0.17	-0.03	0.12
