Date	Time	S1 [°]	S2 [°]	L1 contact [mm]	L2 contact [mm]	L3 contact [mm]	L4 contact [mm]	Loading1 [N]	Loading2 [N]	Loading3 [N]	Loading4 [N]
14.05.2019	11:28:08.5	24.57	0.04	0.79	0.79	0.79	0.79	0.34	0.15	-0.03	0.18
14.05.2019	11:28:08.6	23.80	0.04	0.55	0.55	0.55	0.55	0.07	0.02	-0.13	0.14
14.05.2019	11:28:08.7	22.66	0.04	0.33	0.33	0.33	0.33	0.02	-0.06	0.09	0.10
14.05.2019	11:28:08.8	21.15	0.04	0.21	0.21	0.21	0.21	-0.04	-0.04	0.02	-0.04
14.05.2019	11:28:08.9	19.29	0.04	0.24	0.24	0.24	0.24	0.03	-0.03	0.05	0.11
14.05.2019	11:28:09.0	17.15	0.04	0.41	0.41	0.41	0.41	0.03	0.18	0.27	0.14
14.05.2019	11:28:09.1	14.74	0.04	0.65	0.65	0.65	0.65	0.25	1.00	0.80	0.71
14.05.2019	11:28:09.2	12.08	0.04	0.87	0.87	0.87	0.87	1.87	2.45	1.68	1.80
14.05.2019	11:28:09.3	9.26	0.04	0.99	0.99	0.99	0.99	2.36	2.90	2.36	2.50
14.05.2019	11:28:09.4	6.27	0.04	0.96	0.96	0.96	0.96	2.06	2.30	1.70	1.75
14.05.2019	11:28:09.5	3.17	0.04	0.79	0.79	0.79	0.79	0.44	0.40	0.25	0.31
14.05.2019	11:28:09.6	0.03	0.04	0.55	0.55	0.55	0.55	0.12	0.10	0.01	-0.16
14.05.2019	11:28:09.7	-3.10	0.04	0.33	0.33	0.33	0.33	0.00	-0.20	-0.05	0.05
14.05.2019	11:28:09.8	-6.19	0.04	0.21	0.21	0.21	0.21	0.07	0.15	-0.05	0.02
14.05.2019	11:28:09.9	-9.16	0.04	0.24	0.24	0.24	0.24	-0.01	0.01	0.01	0.03
14.05.2019	11:28:10.0	-12.02	0.04	0.41	0.41	0.41	0.41	0.10	0.14	0.27	0.25
14.05.2019	11:28:10.1	-14.67	0.04	0.65	0.65	0.65	0.65	0.49	0.83	0.73	0.74
14.05.2019	11:28:10.2	-17.08	0.04	0.87	0.87	0.87	0.87	1.59	2.49	1.75	1.81
14.05.2019	11:28:10.3	-19.21	0.04	0.99	0.99	0.99	0.99	2.47	3.00	2.49	2.71
14.05.2019	11:28:10.4	-21.07	0.04	0.96	0.96	0.96	0.96	2.06	2.38	1.70	1.48
14.05.2019	11:28:10.5	-22.59	0.04	0.79	0.79	0.79	0.79	0.48	0.36	0.24	0.38
14.05.2019	11:28:10.6	-23.75	0.04	0.55	0.55	0.55	0.55	-0.00	-0.13	-0.12	0.05
14.05.2019	11:28:10.7	-24.51	0.04	0.33	0.33	0.33	0.33	-0.08	-0.09	-0.09	0.09
14.05.2019	11:28:10.8	-24.92	0.04	0.21	0.21	0.21	0.21	-0.12	-0.02	-0.04	0.07
14.05.2019	11:28:10.9	-24.94	0.04	0.24	0.24	0.24	0.24	0.01	0.03	-0.04	-0.02
14.05.2019	11:28:11.0	-24.55	0.04	0.41	0.41	0.41	0.41	0.08	0.18	0.24	0.18
14.05.2019	11:28:11.1	-23.79	0.04	0.65	0.65	0.65	0.65	0.44	0.89	0.73	0.76
14.05.2019	11:28:11.2	-22.63	0.04	0.87	0.87	0.87	0.87	1.66	2.15	1.56	1.65
14.05.2019	11:28:11.3	-21.13	0.04	0.99	0.99	0.99	0.99	2.28	2.31	2.21	2.15
14.05.2019	11:28:11.4	-19.29	0.04	0.96	0.96	0.96	0.96	1.89	1.76	1.43	1.42
14.05.2019	11:28:11.5	-17.13	0.04	0.79	0.79	0.79	0.79	0.29	0.38	0.18	0.22
14.05.2019	11:28:11.6	-14.71	0.04	0.55	0.55	0.55	0.55	-0.01	-0.06	-0.09	0.09
14.05.2019	11:28:11.7	-12.05	0.04	0.33	0.33	0.33	0.33	0.02	-0.12	0.04	-0.05
14.05.2019	11:28:11.8	-9.22	0.04	0.21	0.21	0.21	0.21	-0.10	-0.21	-0.01	0.04
14.05.2019	11:28:11.9	-6.23	0.04	0.24	0.24	0.24	0.24	-0.20	-0.00	-0.03	0.20
14.05.2019	11:28:12.0	-3.14	0.04	0.41	0.41	0.41	0.41	0.02	-0.20	0.25	0.24
14.05.2019	11:28:12.1	-0.01	0.04	0.65	0.65	0.65	0.65	0.51	0.53	0.63	0.79
14.05.2019	11:28:12.2	3.11	0.04	0.87	0.87	0.87	0.87	1.62	2.10	1.61	1.64
14.05.2019	11:28:12.3	6.19	0.04	0.99	0.99	0.99	0.99	2.29	2.10	1.94	2.37
14.05.2019	11:28:12.4	9.18	0.04	0.96	0.96	0.96	0.96	2.12	1.81	1.35	1.49
14.05.2019	11:28:12.5	12.04	0.04	0.79	0.79	0.79	0.79	0.36	0.11	0.18	0.16
14.05.2019	11:28:12.6	14.69	0.04	0.55	0.55	0.55	0.55	0.06	0.01	-0.01	-0.01
14.05.2019	11:28:12.7	17.11	0.04	0.33	0.33	0.33	0.33	-0.07	0.15	-0.05	-0.00
14.05.2019	11:28:12.8	19.24	0.04	0.21	0.21	0.21	0.21	-0.02	-0.04	0.01	-0.07
14.05.2019	11:28:12.9	21.10	0.04	0.24	0.24	0.24	0.24	-0.09	-0.02	0.00	0.01
14.05.2019	11:28:13.0	22.62	0.04	0.41	0.41	0.41	0.41	0.03	0.13	0.21	0.05
14.05.2019	11:28:13.1	23.76	0.04	0.65	0.65	0.65	0.65	0.31	0.73	0.68	0.57
14.05.2019	11:28:13.2	24.53	0.04	0.87	0.87	0.87	0.87	1.76	2.14	1.62	1.53
14.05.2019	11:28:13.3	24.93	0.04	0.99	0.99	0.99	0.99	2.43	2.54	1.98	2.04
14.05.2019	11:28:13.4	24.95	0.04	0.96	0.96	0.96	0.96	1.91	1.97	1.08	1.43
14.05.2019	11:28:13.5	24.57	0.04	0.79	0.79	0.79	0.79	0.41	0.51	0.12	0.29
14.05.2019	11:28:13.6	23.81	0.04	0.55	0.55	0.55	0.55	0.33	0.02	-0.08	0.01
14.05.2019	11:28:13.7	22.65	0.04	0.33	0.33	0.33	0.33	-0.06	-0.07	-0.04	-0.07
14.05.2019	11:28:13.8	21.15	0.04	0.21	0.21	0.21	0.21	0.01	0.02	-0.23	-0.08
14.05.2019	11:28:13.9	19.29	0.04	0.24	0.24	0.24	0.24	-0.08	-0.04	0.04	-0.03
14.05.2019	11:28:14.0	17.14	0.04	0.41	0.41	0.41	0.41	0.00	0.02	0.27	0.03
14.05.2019	11:28:14.1	14.73	0.04	0.65	0.65	0.65	0.65	0.42	0.93	0.75	0.67
14.05.2019	11:28:14.2	12.08	0.04	0.87	0.87	0.87	0.87	1.81	2.54	1.82	1.83
14.05.2019	11:28:14.3	9.25	0.04	0.99	0.99	0.99	0.99	2.37	2.92	2.39	2.48
14.05.2019	11:28:14.4	6.26	0.04	0.96	0.96	0.96	0.96	2.18	2.33	1.67	1.53
14.05.2019	11:28:14.5	3.17	0.04	0.79	0.79	0.79	0.79	0.33	0.58	0.20	0.18
14.05.2019	11:28:14.6	0.03	0.04	0.55	0.55	0.55	0.55	-0.18	-0.21	-0.12	-0.05
14.05.2019	11:28:14.7	-3.10	0.04	0.33	0.33	0.33	0.33	-0.02	-0.31	-0.03	-0.04
14.05.2019	11:28:14.8	-6.19	0.04	0.21	0.21	0.21	0.21	0.01	-0.05	-0.02	0.11
14.05.2019	11:28:14.9	-9.17	0.04	0.24	0.24	0.24	0.24	-0.02	-0.05	0.09	0.02
14.05.2019	11:28:15.0	-12.01	0.04	0.41	0.41	0.41	0.41	0.15	0.19	0.20	0.19
14.05.2019	11:28:15.1	-14.67	0.04	0.65	0.65	0.65	0.65	0.37	0.83	0.84	0.70
14.05.2019	11:28:15.2	-17.08	0.04	0.87	0.87	0.87	0.87	1.81	2.41	1.88	1.88
14.05.2019	11:28:15.3	-19.21	0.04	0.99	0.99	0.99	0.99	2.62	3.05	2.53	2.39
14.05.2019	11:28:15.4	-21.07	0.04	0.96	0.96	0.96	0.96	2.12	2.27	1.80	1.81
14.05.2019	11:28:15.5	-22.59	0.04	0.79	0.79	0.79	0.79	0.44	0.40	0.27	0.24
14.05.2019	11:28:15.6	-23.74	0.04	0.55	0.55	0.55	0.55	-0.14	-0.08	-0.07	0.07
14.05.2019	11:28:15.7	-24.52	0.04	0.33	0.33	0.33	0.33	0.08	-0.04	-0.08	-0.02
14.05.2019	11:28:15.8	-24.92	0.04	0.21	0.21	0.21	0.21	-0.01	-0.07	-0.14	-0.04
14.05.2019	11:28:15.9	-24.93	0.04	0.24	0.24	0.24	0.24	-0.00	-0.04	-0.03	0.01
14.05.2019	11:28:16.0	-24.57	0.04	0.41	0.41	0.41	0.41	0.05	0.28	0.32	0.14
14.05.2019	11:28:16.1	-23.79	0.04	0.65	0.65	0.65	0.65	0.43	0.88	0.84	0.62
14.05.2019	11:28:16.2	-22.64	0.04	0.87	0.87	0.87	0.87	1.77	2.15	1.54	1.67
14.05.2019	11:28:16.3	-21.13	0.04	0.99	0.99	0.99	0.99	2.18	2.45	2.10	2.28
14.05.2019	11:28:16.4	-19.28	0.04	0.96	0.96	0.96	0.96	1.77	1.66	1.44	1.34
14.05.2019	11:28:16.5	-17.14	0.04	0.79	0.79	0.79	0.79	0.25	0.07	0.16	0.21
14.05.2019	11:28:16.6	-14.70	0.04	0.55	0.55	0.55	0.55	0.04	0.00	0.01	-0.03
14.05.2019	11:28:16.7	-12.06	0.04	0.33	0.33	0.33	0.33	-0.06	0.09	-0.09	0.03
14.05.2019	11:28:16.8	-9.22	0.04	0.21	0.21	0.21	0.21	0.01	0.04	-0.02	0.22
14.05.2019	11:28:16.9	-6.23	0.04	0.24	0.24	0.24	0.24	0.03	-0.02	0.01	-0.12
14.05.2019	11:28:17.0	-3.14	0.04	0.41	0.41	0.41	0.41	-0.05	0.07	0.21	0.06
14.05.2019	11:28:17.1	-0.02	0.04	0.65	0.65	0.65	0.65	0.37	0.70	0.71	0.59
14.05.2019	11:28:17.2	3.12	0.04	0.87	0.87	0.87	0.87	1.63	1.89	1.56	1.73
14.05.2019	11:28:17.3	6.18	0.04	0.99	0.99	0.99	0.99	2.19	2.37	2.07	2.29
14.05.2019	11:28:17.4	9.18	0.04	0.96	0.96	0.96	0.96	1.95	1.74	1.32	1.47
14.05.2019	11:28:17.5	12.04	0.04	0.79	0.79	0.79	0.79	0.37	0.28	0.23	0.13
14.05.2019	11:28:17.6	14.69	0.04	0.55	0.55	0.55	0.55	0.11	-0.05	-0.05	0.01
14.05.2019	11:28:17.7	17.11	0.04	0.33	0.33	0.33	0.33	0.07	-0.05	0.08	0.02
14.05.2019	11:28:17.8	19.25	0.04	0.21	0.21	0.21	0.21	-0.20	0.02	-0.05	-0.05
14.05.2019	11:28:17.9	21.09	0.04	0.24	0.24	0.24	0.24	0.07	0.18	0.01	0.04
14.05.2019	11:28:18.0	22.63	0.04	0.41	0.41	0.41	0.41	0.03	0.25	0.20	0.12
14.05.2019	11:28:18.1	23.76	0.04	0.65	0.65	0.65	0.65	0.49	0.73	0.61	0.62
14.05.2019	11:28:18.2	24.55	0.04	0.87	0.87	0.87	0.87	1.76	2.16	1.60	1.76
14.05.2019	11:28:18.3	24.94	0.04	0.99	0.99	0.99	0.99	2.12	2.61	2.02	2.23
14.05.2019	11:28:18.4	24.95	0.04	0.96	0.96	0.96	0.96	1.93	1.92	1.22	1.48
14.05.2019	11:28:18.5	24.58	0.04	0.79	0.79	0.79	0.79	0.34	0.22	0.08	0.19
14.05.2019	11:28:18.6	23.80	0.04	0.55	0.55	0.55	0.55	-0.01	-0.16	-0.07	0.08
14.05.2019	11:28:18.7	22.66	0.04	0.33	0.33	0.33	0.33	-0.03	-0.04	0.02	-0.00
14.05.2019	11:28:18.8	21.15	0.04	0.21	0.21	0.21	0.21	0.01	-0.04	-0.12	-0.02
14.05.2019	11:28:18.9	19.28	0.04	0.24	0.24	0.24	0.24	0.16	-0.00	0.00	-0.12
14.05.2019	11:28:19.0	17.15	0.04	0.41	0.41	0.41	0.41	0.02	0.25	0.21	0.13
14.05.2019	11:28:19.1	14.73	0.04	0.65	0.65	0.65	0.65	0.59	1.02	0.83	0.74
14.05.2019	11:28:19.2	12.09	0.04	0.87	0.87	0.87	0.87	1.83	2.24	1.81	1.98
14.05.2019	11:28:19.3	9.26	0.04	0.99	0.99	0.99	0.99	2.64	2.89	2.39	2.51
14.05.2019	11:28:19.4	6.27	0.04	0.96	0.96	0.96	0.96	2.00	2.28	1.63	1.66
14.05.2019	11:28:19.5	3.17	0.04	0.79	0.79	0.79	0.79	0.47	0.44	0.27	0.23
14.05.2019	11:28:19.6	0.03	0.04	0.55	0.55	0.55	0.55	0.01	-0.07	-0.07	-0.20
14.05.2019	11:28:19.7	-3.09	0.04	0.33	0.33	0.33	0.33	-0.02	-0.01	-0.05	-0.08
14.05.2019	11:28:19.8	-6.18	0.04	0.21	0.21	0.21	0.21	0.00	-0.06	-0.01	-0.02
14.05.2019	11:28:19.9	-9.16	0.04	0.24	0.24	0.24	0.24	-0.10	-0.07	0.00	-0.16
14.05.2019	11:28:20.0	-12.01	0.04	0.41	0.41	0.41	0.41	0.12	0.21	0.36	0.14
14.05.2019	11:28:20.1	-14.67	0.04	0.65	0.65	0.65	0.65	0.41	0.97	0.83	0.88
14.05.2019	11:28:20.2	-17.09	0.04	0.87	0.87	0.87	0.87	1.79	2.40	1.90	1.85
14.05.2019	11:28:20.3	-19.21	0.04	0.99	0.99	0.99	0.99	2.47	3.17	2.58	2.33
14.05.2019	11:28:20.4	-21.06	0.04	0.96	0.96	0.96	0.96	1.94	2.42	1.67	1.63
14.05.2019	11:28:20.5	-22.57	0.04	0.79	0.79	0.79	0.79	0.34	0.40	0.35	0.42
14.05.2019	11:28:20.6	-23.74	0.04	0.55	0.55	0.55	0.55	0.03	0.03	-0.13	-0.03
14.05.2019	11:28:20.7	-24.52	0.04	0.33	0.33	0.33	0.33	-0.07	0.13	-0.03	-0.05
14.05.2019	11:28:20.8	-24.92	0.04	0.21	0.21	0.21	0.21	-0.05	-0.03	-0.00	-0.01
14.05.2019	11:28:20.9	-24.93	0.04	0.24	0.24	0.24	0.24	-0.13	-0.05	0.04	0.01
14.05.2019	11:28:21.0	-24.56	0.04	0.41	0.41	0.41	0.41	0.09	0.25	0.28	0.25
14.05.2019	11:28:21.1	-23.79	0.04	0.65	0.65	0.65	0.65	0.48	0.75	0.68	0.67
14.05.2019	11:28:21.2	-22.64	0.04	0.87	0.87	0.87	0.87	1.49	2.20	1.73	1.65
14.05.2019	11:28:21.3	-21.13	0.04	0.99	0.99	0.99	0.99	2.09	2.40	2.02	2.18
14.05.2019	11:28:21.4	-19.28	0.04	0.96	0.96	0.96	0.96	1.92	1.71	1.27	1.39
14.05.2019	11:28:21.5	-17.13	0.04	0.79	0.79	0.79	0.79	0.42	0.26	0.25	0.20
14.05.2019	11:28:21.6	-14.71	0.04	0.55	0.55	0.55	0.55	-0.06	0.06	-0.12	0.13
14.05.2019	11:28:21.7	-12.06	0.04	0.33	0.33	0.33	0.33	-0.00	0.22	-0.03	0.04
14.05.2019	11:28:21.8	-9.20	0.04	0.21	0.21	0.21	0.21	0.01	-0.03	0.04	0.18
14.05.2019	11:28:21.9	-6.23	0.04	0.24	0.24	0.24	0.24	-0.23	0.00	-0.00	-0.24
14.05.2019	11:28:22.0	-3.15	0.04	0.41	0.41	0.41	0.41	0.04	0.10	0.14	0.16
14.05.2019	11:28:22.1	-0.02	0.04	0.65	0.65	0.65	0.65	0.34	0.70	0.81	0.80
14.05.2019	11:28:22.2	3.12	0.04	0.87	0.87	0.87	0.87	1.65	2.01	1.57	1.58
14.05.2019	11:28:22.3	6.20	0.04	0.99	0.99	0.99	0.99	2.20	2.35	2.01	2.25
14.05.2019	11:28:22.4	9.18	0.04	0.96	0.96	0.96	0.96	1.97	1.87	1.37	1.56
14.05.2019	11:28:22.5	12.04	0.04	0.79	0.79	0.79	0.79	0.43	0.54	0.24	0.39
14.05.2019	11:28:22.6	14.69	0.04	0.55	0.55	0.55	0.55	0.08	-0.20	-0.07	-0.06
14.05.2019	11:28:22.7	17.10	0.04	0.33	0.33	0.33	0.33	0.04	-0.15	-0.10	0.04
14.05.2019	11:28:22.8	19.24	0.04	0.21	0.21	0.21	0.21	0.11	-0.04	0.11	-0.02
14.05.2019	11:28:22.9	21.09	0.04	0.24	0.24	0.24	0.24	0.15	-0.08	-0.13	-0.00
14.05.2019	11:28:23.0	22.62	0.04	0.41	0.41	0.41	0.41	-0.10	0.07	0.16	0.14
14.05.2019	11:28:23.1	23.78	0.04	0.65	0.65	0.65	0.65	0.45	0.66	0.59	0.64
14.05.2019	11:28:23.2	24.53	0.04	0.87	0.87	0.87	0.87	1.76	2.12	1.57	1.68
14.05.2019	11:28:23.3	24.94	0.04	0.99	0.99	0.99	0.99	2.34	2.56	1.98	2.04
14.05.2019	11:28:23.4	24.95	0.04	0.96	0.96	0.96	0.96	1.93	1.81	1.31	1.40
14.05.2019	11:28:23.5	24.58	0.04	0.79	0.79	0.79	0.79	0.30	0.32	0.01	0.19
14.05.2019	11:28:23.6	23.80	0.04	0.55	0.55	0.55	0.55	0.07	-0.01	0.01	-0.00
14.05.2019	11:28:23.7	22.65	0.04	0.33	0.33	0.33	0.33	-0.02	-0.12	-0.01	-0.01
14.05.2019	11:28:23.8	21.15	0.04	0.21	0.21	0.21	0.21	-0.10	-0.10	-0.05	0.01
14.05.2019	11:28:23.9	19.29	0.04	0.24	0.24	0.24	0.24	0.05	-0.02	-0.15	-0.06
14.05.2019	11:28:24.0	17.15	0.04	0.41	0.41	0.41	0.41	0.00	0.23	0.32	0.30
14.05.2019	11:28:24.1	14.73	0.04	0.65	0.65	0.65	0.65	0.54	1.18	0.83	0.64
14.05.2019	11:28:24.2	12.09	0.04	0.87	0.87	0.87	0.87	1.82	2.21	1.79	1.91
14.05.2019	11:28:24.3	9.27	0.04	0.99	0.99	0.99	0.99	2.45	3.02	2.40	2.46
14.05.2019	11:28:24.4	6.27	0.04	0.96	0.96	0.96	0.96	1.99	2.32	1.84	1.69
14.05.2019	11:28:24.5	3.17	0.04	0.79	0.79	0.79	0.79	0.44	0.46	0.26	0.12
14.05.2019	11:28:24.6	0.03	0.04	0.55	0.55	0.55	0.55	0.06	-0.05	-0.06	-0.06
14.05.2019	11:28:24.7	-3.10	0.04	0.33	0.33	0.33	0.33	0.02	-0.05	0.11	-0.10
14.05.2019	11:28:24.8	-6.18	0.04	0.21	0.21	0.21	0.21	0.05	-0.22	-0.06	0.23
14.05.2019	11:28:24.9	-9.16	0.04	0.24	0.24	0.24	0.24	-0.04	-0.12	0.08	0.04
14.05.2019	11:28:25.0	-12.02	0.04	0.41	0.41	0.41	0.41	-0.03	0.18	0.41	0.16
14.05.2019	11:28:25.1	-14.67	0.04	0.65	0.65	0.65	0.65	0.38	0.79	0.86	0.79
14.05.2019	11:28:25.2	-17.08	0.04	0.87	0.87	0.87	0.87	1.81	2.45	1.91	1.94
14.05.2019	11:28:25.3	-19.21	0.04	0.99	0.99	0.99	0.99	2.16	3.27	2.45	2.42
14.05.2019	11:28:25.4	-21.06	0.04	0.96	0.96	0.96	0.96	2.08	2.11	1.69	1.69
14.05.2019	11:28:25.5	-22.59	0.04	0.79	0.79	0.79	0.79	0.56	0.43	0.29	0.24
14.05.2019	11:28:25.6	-23.74	0.04	0.55	0.55	0.55	0.55	0.14	-0.29	-0.03	-0.00
14.05.2019	11:28:25.7	-24.51	0.04	0.33	0.33	0.33	0.33	0.10	0.02	-0.05	-0.01
14.05.2019	11:28:25.8	-24.93	0.04	0.21	0.21	0.21	0.21	0.01	-0.04	-0.04	-0.07
14.05.2019	11:28:25.9	-24.93	0.04	0.24	0.24	0.24	0.24	-0.01	0.12	0.06	0.08
14.05.2019	11:28:26.0	-24.56	0.04	0.41	0.41	0.41	0.41	0.02	0.05	0.29	0.30
14.05.2019	11:28:26.1	-23.80	0.04	0.65	0.65	0.65	0.65	0.46	0.89	0.79	0.72
14.05.2019	11:28:26.2	-22.63	0.04	0.87	0.87	0.87	0.87	1.68	2.21	1.51	1.62
14.05.2019	11:28:26.3	-21.13	0.04	0.99	0.99	0.99	0.99	2.13	2.40	2.00	2.16
14.05.2019	11:28:26.4	-19.28	0.04	0.96	0.96	0.96	0.96	1.99	1.77	1.42	1.26
14.05.2019	11:28:26.5	-17.14	0.04	0.79	0.79	0.79	0.79	0.23	0.17	0.22	0.15
14.05.2019	11:28:26.6	-14.70	0.04	0.55	0.55	0.55	0.55	0.09	-0.04	-0.18	0.03
14.05.2019	11:28:26.7	-12.05	0.04	0.33	0.33	0.33	0.33	0.01	0.10	0.05	-0.02
14.05.2019	11:28:26.8	-9.22	0.04	0.21	0.21	0.21	0.21	0.05	-0.39	-0.01	-0.04
14.05.2019	11:28:26.9	-6.23	0.04	0.24	0.24	0.24	0.24	0.01	-0.05	0.06	0.05
14.05.2019	11:28:27.0	-3.13	0.04	0.41	0.41	0.41	0.41	0.11	0.02	0.33	0.18
14.05.2019	11:28:27.1	-0.02	0.04	0.65	0.65	0.65	0.65	0.45	0.67	0.71	0.63
14.05.2019	11:28:27.2	3.11	0.04	0.87	0.87	0.87	0.87	1.74	1.89	1.62	1.66
14.05.2019	11:28:27.3	6.20	0.04	0.99	0.99	0.99	0.99	2.16	2.22	2.06	2.57
14.05.2019	11:28:27.4	9.17	0.04	0.96	0.96	0.96	0.96	2.02	1.62	1.31	1.46
14.05.2019	11:28:27.5	12.03	0.04	0.79	0.79	0.79	0.79	0.49	0.24	-0.01	0.32
14.05.2019	11:28:27.6	14.69	0.04	0.55	0.55	0.55	0.55	-0.04	-0.02	-0.30	-0.08
14.05.2019	11:28:27.7	17.10	0.04	0.33	0.33	0.33	0.33	-0.05	-0.09	-0.05	-0.01
14.05.2019	11:28:27.8	19.25	0.04	0.21	0.21	0.21	0.21	0.01	-0.05	-0.09	-0.06
14.05.2019	11:28:27.9	21.09	0.04	0.24	0.24	0.24	0.24	-0.03	0.01	-0.01	0.03
14.05.2019	11:28:28.0	22.62	0.04	0.41	0.41	0.41	0.41	0.02	0.04	0.19	0.16
14.05.2019	11:28:28.1	23.77	0.04	0.65	0.65	0.65	0.65	0.41	0.63	0.69	0.72
14.05.2019	11:28:28.2	24.53	0.04	0.87	0.87	0.87	0.87	1.62	1.93	1.58	1.74
14.05.2019	11:28:28.3	24.94	0.04	0.99	0.99	0.99	0.99	2.36	2.37	1.69	2.36
14.05.2019	11:28:28.4	24.95	0.04	0.96	0.96	0.96	0.96	1.98	1.90	1.20	1.45
14.05.2019	11:28:28.5	24.56	0.04	0.79	0.79	0.79	0.79	0.41	0.31	0.12	0.19
14.05.2019	11:28:28.6	23.80	0.04	0.55	0.55	0.55	0.55	-0.00	-0.06	-0.08	0.03
14.05.2019	11:28:28.7	22.66	0.04	0.33	0.33	0.33	0.33	0.03	-0.12	0.16	-0.01
14.05.2019	11:28:28.8	21.15	0.04	0.21	0.21	0.21	0.21	0.01	0.14	-0.09	-0.06
14.05.2019	11:28:28.9	19.29	0.04	0.24	0.24	0.24	0.24	0.01	0.19	-0.01	-0.04
14.05.2019	11:28:29.0	17.15	0.04	0.41	0.41	0.41	0.41	0.10	0.14	0.22	0.20
14.05.2019	11:28:29.1	14.74	0.04	0.65	0.65	0.65	0.65	0.45	0.83	0.87	0.76
14.05.2019	11:28:29.2	12.08	0.04	0.87	0.87	0.87	0.87	1.86	2.35	1.83	1.82
14.05.2019	11:28:29.3	9.26	0.04	0.99	0.99	0.99	0.99	2.39	2.82	2.41	2.63
14.05.2019	11:28:29.4	6.29	0.04	0.96	0.96	0.96	0.96	2.07	2.38	1.65	1.75
14.05.2019	11:28:29.5	3.16	0.04	0.79	0.79	0.79	0.79	0.40	0.40	0.25	0.23
14.05.2019	11:28:29.6	0.03	0.04	0.55	0.55	0.55	0.55	-0.05	0.11	-0.11	0.07
14.05.2019	11:28:29.7	-3.10	0.04	0.33	0.33	0.33	0.33	-0.08	0.16	-0.07	-0.06
14.05.2019	11:28:29.8	-6.18	0.04	0.21	0.21	0.21	0.21	0.07	0.04	-0.08	0.00
14.05.2019	11:28:29.9	-9.16	0.04	0.24	0.24	0.24	0.24	-0.05	0.11	0.06	-0.04
14.05.2019	11:28:30.0	-12.01	0.04	0.41	0.41	0.41	0.41	0.17	0.28	0.35	0.36
14.05.2019	11:28:30.1	-14.66	0.04	0.65	0.65	0.65	0.65	0.56	0.95	0.82	0.78
14.05.2019	11:28:30.2	-17.08	0.04	0.87	0.87	0.87	0.87	1.83	2.19	1.93	1.77
14.05.2019	11:28:30.3	-19.21	0.04	0.99	0.99	0.99	0.99	2.35	3.04	2.69	2.47
14.05.2019	11:28:30.4	-21.06	0.04	0.96	0.96	0.96	0.96	1.90	2.23	1.76	1.68
14.05.2019	11:28:30.5	-22.59	0.04	0.79	0.79	0.79	0.79	0.26	0.65	0.40	0.27
14.05.2019	11:28:30.6	-23.75	0.04	0.55	0.55	0.55	0.55	0.23	-0.06	-0.12	0.05
14.05.2019	11:28:30.7	-24.51	0.04	0.33	0.33	0.33	0.33	-0.01	-0.17	-0.07	0.04
14.05.2019	11:28:30.8	-24.92	0.04	0.21	0.21	0.21	0.21	-0.02	-0.05	0.02	0.15
14.05.2019	11:28:30.9	-24.93	0.04	0.24	0.24	0.24	0.24	-0.05	0.01	0.01	0.00
14.05.2019	11:28:31.0	-24.56	0.04	0.41	0.41	0.41	0.41	-0.06	0.22	0.41	0.17
14.05.2019	11:28:31.1	-23.79	0.04	0.65	0.65	0.65	0.65	0.48	0.84	0.66	0.57
14.05.2019	11:28:31.2	-22.63	0.04	0.87	0.87	0.87	0.87	1.55	2.04	1.59	1.60
14.05.2019	11:28:31.3	-21.13	0.04	0.99	0.99	0.99	0.99	2.30	2.21	2.03	2.12
14.05.2019	11:28:31.4	-19.30	0.04	0.96	0.96	0.96	0.96	1.93	1.60	1.39	1.34
14.05.2019	11:28:31.5	-17.14	0.04	0.79	0.79	0.79	0.79	0.35	0.20	0.20	0.19
14.05.2019	11:28:31.6	-14.71	0.04	0.55	0.55	0.55	0.55	-0.03	0.07	-0.10	-0.02
14.05.2019	11:28:31.7	-12.06	0.04	0.33	0.33	0.33	0.33	0.01	-0.13	0.10	0.00
14.05.2019	11:28:31.8	-9.22	0.04	0.21	0.21	0.21	0.21	0.02	-0.13	-0.03	-0.02
14.05.2019	11:28:31.9	-6.23	0.04	0.24	0.24	0.24	0.24	0.02	0.09	0.01	-0.10
14.05.2019	11:28:32.0	-3.14	0.04	0.41	0.41	0.41	0.41	0.03	0.15	0.21	0.16
14.05.2019	11:28:32.1	-0.02	0.04	0.65	0.65	0.65	0.65	0.48	0.64	0.84	0.59
14.05.2019	11:28:32.2	3.12	0.04	0.87	0.87	0.87	0.87	1.63	1.83	1.69	1.54
14.05.2019	11:28:32.3	6.20	0.04	0.99	0.99	0.99	0.99	2.18	2.38	2.02	2.29
14.05.2019	11:28:32.4	9.18	0.04	0.96	0.96	0.96	0.96	2.02	1.80	1.35	1.37
14.05.2019	11:28:32.5	12.04	0.04	0.79	0.79	0.79	0.79	0.59	0.26	0.05	0.15
14.05.2019	11:28:32.6	14.69	0.04	0.55	0.55	0.55	0.55	0.04	0.09	-0.09	-0.07
14.05.2019	11:28:32.7	17.11	0.04	0.33	0.33	0.33	0.33	0.04	-0.31	-0.07	-0.03
14.05.2019	11:28:32.8	19.24	0.04	0.21	0.21	0.21	0.21	-0.21	-0.12	0.01	-0.02
14.05.2019	11:28:32.9	21.09	0.04	0.24	0.24	0.24	0.24	0.06	0.02	0.02	-0.07
14.05.2019	11:28:33.0	22.63	0.04	0.41	0.41	0.41	0.41	-0.01	0.14	0.26	0.09
